ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
TGTX,2026-01-14,news_gap,27.87,31.16,29.54,11.8048,5.9921,-5.199,0.848,2.3761,13.921,2.5218,98.2877,2026-01-15,29.54,30.71,3.9607,28.5,31.51,-3.5206,6.6689,False,True,8k|pr,,[pr] TG Therapeutics Provides Preliminary Fourth Quarter and Full Year 2025 Net Product Revenue and 2026 Revenue Guidance and Anticipated Development Milestones || [8k] TGTX: 8-K,Healthcare,Biotechnology,6512193360.0,257832327.76,258M,47623676.35,4522101360.0,1B-10B,1B-10B
MLTX,2026-01-08,news_gap,11.29,16.19,14.34,43.4012,27.0151,-11.4268,1.1781,4.2042,36.841,6.4257,99.9236,2026-01-09,15.17,18.49,21.8853,15.75,17.84,9.8326,24.4073,True,False,8k|pr,[pr] MoonLake Immunotherapeutics Announces Positive Outcome from Type B Meeting with U.S. FDA and Announces Investor Day || [8k] MLTX: 8-K,,Healthcare,Biotechnology,1339064053.0,351826164.0,352M,19202615.64,1044700117.8,1B-10B,1B-10B
ALMS,2026-01-06,news_gap,8.31,22.2,16.23,167.148,95.3069,-26.8919,2.4006,5.981,69.6279,15.9349,100.0,2026-01-07,17.39,17.92,3.0477,26.34,26.84,62.2921,65.3728,True,True,8k|pr,[pr] Alumis Announces Proposed Public Offering of Common Stock || [pr] Alumis’ Envudeucitinib Delivers Leading Skin Clearance Among Next-Generation Oral Plaque Psoriasis Therapies in Phase 3 Program || [8k] ALMS: 8-K,[pr] Alumis to Host Conference Call and Webcast to Report Phase 3 ONWARD Topline Data for Envudeucitinib in Moderate-to-Severe Plaque Psoriasis,Healthcare,Biotechnology,3346703697.0,1057215708.0,1.1B,9590543.815,1998552867.75,1B-10B,1B-10B
TERN,2025-11-03,news_gap,8.26,14.05,14.03,70.0969,69.8547,-0.1423,1.9985,4.2349,35.0746,16.495,100.0,2025-11-04,15.5,17.43,12.4516,27.49,39.19,95.9373,179.33,True,False,pr,[pr] Terns Announces Abstract with Positive Clinical Data for TERN-701 in Relapsed/Refractory CML Selected for Oral Presentation at 67th ASH Annual Meeting,,Healthcare,Biotechnology,4769614109.0,476624354.0,477M,12750386.21,1263790102.94,1B-10B,1B-10B
MIR,2025-10-28,news_gap,24.54,26.0,25.19,5.9495,2.6487,-3.1154,1.6748,3.5974,3.5523,0.7363,99.7696,2025-10-29,25.16,29.75,18.2432,25.85,23.77,2.6201,-5.6372,True,False,pr,[pr] Mirion Announces Third Quarter 2025 Financial Results and Updates Full Year Guidance,,Industrials,Industrial - Machinery,5366510183.0,150288578.0,150M,85160836.35,6162877536.42,1B-10B,1B-10B
CRML,2025-10-08,news_gap,10.02,12.19,11.79,21.6567,17.6647,-3.2814,6.1481,9.9291,3.5225,1.7791,99.7824,2025-10-09,12.47,14.71,17.9631,10.07,9.75,-14.5886,-17.3028,True,False,pr,"[pr] UPDATE - Critical Metals Corp (NASDAQ: CRML) Secures Another Significant Tanbreez Offtake Agreement for 15% of its Production with Leading U.S. Vertically Integrated Rare Earth Company, REalloys Inc. || [pr] Critical Metals Corp (NASDAQ: CRML) Secures Another 10-Year Tanbreez Offtake Agreement for 15% of Production with Leading U.S. Full-Cycle Rare Earth Processor REalloys Inc.",,Basic Materials,Industrial Materials,1105361674.0,298750347.0,299M,31059800.0,1101624187.14,1B-10B,1B-10B
AVTR,2025-08-11,news_gap,11.5,12.51,12.1,8.7826,5.2174,-3.2774,1.8396,3.2034,4.7742,1.6287,99.8723,2025-08-12,12.17,12.66,4.0263,12.61,13.54,4.2149,11.9008,True,False,pr,[pr] Avantor® Reiterates Shareholder Value Creation Focus || [pr] Engine Capital Sends Letter to Avantor’s Board of Directors Regarding Opportunities to Improve Governance and Unlock Shareholder Value,,Healthcare,Medical - Instruments & Supplies,5578111634.0,197509534.2,198M,171741234.17,8261340364.2,1B-10B,1B-10B
CELC,2025-07-28,news_gap,13.77,45.96,36.79,233.7691,167.175,-19.9521,1.2986,3.3127,180.0113,50.4653,100.0,2025-07-29,35.0,38.5,10.0,49.46,51.94,34.4387,41.1797,True,True,pr,"[pr] Celcuity Inc. Announces Concurrent Public Offerings of Convertible Senior Notes Due 2031 and Common Stock || [pr] Celcuity Announces Clinically Meaningful Improvement in Both Progression-Free Survival (""PFS"") Primary Endpoints from PIK3CA Wild-Type Cohort of Phase 3 VIKTORIA-1 Trial",[pr] Celcuity to Announce Topline Results for the PIK3CA Wild-Type Cohort from Phase 3 VIKTORIA-1 Trial in HR+/HER2- Advanced Breast Cancer,Healthcare,Biotechnology,6026616639.0,1016757872.0,1.0B,3161676.5,1778306273.25,1B-10B,1B-10B
QS,2025-06-25,news_gap,4.33,6.01,5.67,38.7991,30.9469,-5.6572,2.5463,4.6343,15.2374,6.6778,100.0,2025-06-26,5.69,7.65,34.4464,11.97,8.05,111.1111,41.9753,False,True,pr,,[pr] QuantumScape Achieves Major Milestone: Cobra Separator Process Enters Baseline Production,Consumer Cyclical,Auto - Parts,5179521532.0,1013848731.0,1.0B,42623695.0,3487872807.72,1B-10B,1B-10B
PLUG,2025-06-10,news_gap,1.22,1.42,1.28,16.3934,4.918,-9.8592,3.9143,7.7699,4.188,0.633,99.546,2025-06-11,1.32,1.38,4.5455,1.62,1.58,26.5625,23.4375,False,True,pr,,[pr] Plug Power CFO Paul Middleton Underscores Continued Confidence in Strategic Growth with Additional Share Purchase || [pr] Plug Power and Allied Green Expand Strategic Collaboration with New 2 GW Electrolyzer Deal in Uzbekistan,Industrials,Electrical Equipment & Parts,4082894270.0,274206080.0,274M,142303100.0344,1468006928.64,1B-10B,1B-10B
CENX,2025-06-02,news_gap,15.49,19.17,18.79,23.7573,21.3041,-1.9823,2.5744,4.7402,9.2283,4.4943,100.0,2025-06-03,18.77,19.42,3.463,18.87,20.47,0.4258,8.9409,True,False,pr,[pr] Century Applauds President Trump’s Aluminum Tariff Increase,,Basic Materials,Aluminum,6262084980.0,131654634.07,132M,21002371.205,1859721460.0,1B-10B,1B-10B
SATS,2025-04-08,news_gap,21.21,22.19,20.92,4.6205,-1.3673,-5.7233,1.4623,3.2997,3.1597,-0.4144,99.7134,2025-04-09,20.58,23.44,13.897,23.85,15.99,14.0057,-23.566,True,False,pr,[pr] Hughes Completes Agreement with Airbus to Become Ka-band Managed Service Provider for HBCplus,,Technology,Communication Equipment,37289249972.0,107920004.0,108M,44754871.585,6029456712.160001,1B-10B,10B-100B
OKLO,2024-12-18,news_gap,19.1,21.41,18.38,12.0942,-3.7696,-14.1523,4.0255,10.8918,3.0044,-0.3461,99.7693,2024-12-19,19.36,20.96,8.2645,34.17,38.79,85.9086,111.0446,True,False,pr,"[pr] Oklo and Switch Form Landmark Strategic Relationship to Deploy 12 Gigawatts of Advanced Nuclear Power, One of the Largest Corporate Clean Power Agreements Ever Signed",,Utilities,Regulated Electric,12779885470.0,919711544.94,920M,194200769.31,3190198220.0,1B-10B,10B-100B
BTDR,2024-12-05,news_gap,16.08,18.11,16.98,12.6244,5.597,-6.2396,3.734,7.2322,3.3809,0.7739,99.8815,2024-12-06,18.49,21.01,13.629,19.7,16.66,16.0188,-1.8846,True,False,pr,[pr] Bitdeer Announces November 2024 Production and Operations Update,,Technology,Software - Application,2626351768.0,214557802.74,215M,88111145.66,3475873189.86,1B-10B,1B-10B
JANX,2024-12-03,news_gap,40.18,67.17,59.86,67.1727,48.9796,-10.8828,1.0691,3.5282,62.8334,13.8825,99.8672,2024-12-04,60.0,66.83,11.3833,53.92,44.65,-9.9232,-25.4093,True,True,pr,[pr] Janux Therapeutics Announces Proposed Public Offering,[pr] Janux Announces Doses Selected for Phase 1b Expansion Trials Supported by Encouraging Efficacy and Safety Profile Observed in Phase 1a Dose Escalation for JANX007 in mCRPC,Healthcare,Biotechnology,878784512.0,462586108.0,463M,32539426.55,3650523250.86,1B-10B,300M-1B
ARWR,2024-11-26,news_gap,18.79,22.95,21.05,22.1394,12.0277,-8.2789,1.0558,3.1231,20.9696,3.8512,99.92,2024-11-27,22.37,26.15,16.8976,18.96,20.23,-9.9287,-3.8955,True,False,pr,[pr] Arrowhead Pharmaceuticals Reports 2024 Fiscal Year-End Results,,Healthcare,Biotechnology,11133337280.0,169498810.0,169M,19882717.11,2965039850.0,1B-10B,10B-100B
AAOI,2024-11-21,news_gap,34.07,36.99,35.5,8.5706,4.1972,-4.0281,2.2976,9.1929,3.7302,0.4566,99.2162,2024-11-22,35.82,37.99,6.0581,36.72,24.54,3.4366,-30.8732,False,True,pr,,[pr] Applied Optoelectronics Filed Patent Infringement Lawsuit Against Eoptolink Technology USA Inc.,Technology,Semiconductors,15108108171.0,227496389.5,227M,66099888.0,2848618228.5,1B-10B,10B-100B
MARA,2024-11-21,news_gap,22.63,25.21,24.18,11.4008,6.8493,-4.0857,3.3191,7.082,3.4349,0.9671,97.782,2024-11-22,23.64,26.03,10.11,19.25,18.29,-20.3888,-24.359,True,False,pr,"[pr] MARA Holdings, Inc. Completes $1 Billion Offering of 0% Convertible Senior Notes due 2030",,Financial Services,Financial - Capital Markets,4849760760.0,4020181767.42,4.0B,968736516.855,9194082300.0,1B-10B,1B-10B
NVAX,2024-11-11,news_gap,8.91,9.89,9.01,10.9989,1.1223,-8.8979,2.577,5.5512,4.2682,0.2022,99.2242,2024-11-12,8.05,8.46,5.0932,8.82,8.51,-2.1088,-5.5494,True,False,pr,[pr] U.S. FDA Removes Clinical Hold on Novavax's COVID-19-Influenza Combination and Stand-alone Influenza Phase 3 Trial,,Healthcare,Biotechnology,1718974236.0,132088744.38,132M,41595020.8,1481586380.0,1B-10B,1B-10B
ACLX,2024-11-06,news_gap,87.12,94.34,92.98,8.2874,6.7264,-1.4416,1.4571,2.8998,5.6877,2.3196,99.1317,2024-11-07,92.74,99.16,6.9226,84.55,72.26,-9.0665,-22.2844,False,True,pr,,[pr] Arcellx to Present Clinical Data for Its Phase 1 and iMMagine-1 Studies in Patients with Relapsed or Refractory Multiple Myeloma at the 66th ASH Annual Meeting and Exposition and Announces Progress in iMMagine-3 Study,Healthcare,Biotechnology,6732325464.0,102709706.14,103M,43004882.295,5439920237.04,1B-10B,1B-10B
IONQ,2024-11-06,news_gap,15.35,16.73,16.45,8.9902,7.1661,-1.6736,2.2232,5.8701,4.0439,1.2208,99.3789,2024-11-07,16.43,22.11,34.5709,37.97,30.25,130.8207,83.8906,True,False,pr,"[pr] IonQ Announces Third Quarter 2024 Financial Results || [pr] IonQ to Acquire Qubitekk, Furthering Leadership in Quantum Networking",,Technology,Computer Hardware,20854591995.0,342727574.35,343M,258888695.0,6140290644.599999,1B-10B,10B-100B
LUNR,2024-09-18,news_gap,5.4,8.38,7.47,55.1852,38.3333,-10.8592,4.2785,6.4059,12.8982,5.9841,100.0,2024-09-19,7.7,9.28,20.5195,8.35,12.42,11.7805,66.2651,False,True,pr,,[pr] NASA Awards Intuitive Machines Near Space Network Contract with a Maximum Potential Value of $4.82 Billion,Industrials,Aerospace & Defense,5114265675.0,1059728562.0,1.1B,54463513.56,1190513075.49,1B-10B,1B-10B
ASND,2024-09-16,news_gap,119.22,139.65,139.57,17.1364,17.0693,-0.0573,2.4399,2.5981,7.0233,6.5699,100.0,2024-09-17,140.24,146.59,4.528,127.3,126.03,-8.7913,-9.7012,True,True,pr,"[pr] Pivotal ApproaCH Trial of TransCon™ CNP (Navepegritide) Achieved Primary Objective, Demonstrated AGV Superior to Placebo",[pr] Ascendis to Present First Results from Platinum-Resistant Ovarian Cancer (PROC) Cohort of the Phase 1/2 IL-Believe Trial at ESMO 2024,Healthcare,Biotechnology,14681957588.0,406609281.0,407M,68141331.005,8622599707.5,1B-10B,10B-100B
ASND,2024-08-12,news_gap,126.97,137.01,128.48,7.9074,1.1893,-6.2258,1.3098,2.1828,6.0372,0.5448,99.7033,2024-08-13,131.0,139.66,6.6107,112.93,130.33,-12.1031,1.4399,True,False,pr,[pr] VISEN Pharmaceuticals announced that the Phase 3 PaTHway China Trial of Palopegteriparatide achieved primary and key secondary endpoints in the treatment of adults with hypoparathyroidism || [pr] FDA Approves YORVIPATH® (Palopegteriparatide) as the First and Only Treatment for Hypoparathyroidism in Adults,,Healthcare,Biotechnology,14681957588.0,195941764.48,196M,35793429.97,7937462279.999999,1B-10B,10B-100B
QS,2024-07-11,news_gap,5.41,7.14,7.06,31.9778,30.4991,-1.1204,1.4563,3.2466,21.9585,9.3941,100.0,2024-07-12,7.05,8.25,17.0213,5.68,5.55,-19.5467,-21.3881,True,True,pr,[pr] PowerCo and QuantumScape Announce Landmark Agreement to Industrialize Solid-State Batteries,[pr] QuantumScape Announces Timing of Second Quarter 2024 Business Results and Webcast,Consumer Cyclical,Auto - Parts,5179521532.0,607239778.0,607M,24868279.5,4342924518.96,1B-10B,1B-10B
SOUN,2024-07-11,news_gap,5.07,5.52,5.37,8.8757,5.9172,-2.7174,2.9076,5.4914,3.0526,1.0775,96.7332,2024-07-12,5.37,6.2,15.4562,4.87,4.6,-9.311,-14.3389,False,True,pr,,"[pr] SoundHound Chat AI Launches in Peugeot, Opel, and Vauxhall Vehicles Throughout Europe",Technology,Software - Application,3475532722.0,695618571.33,696M,58537703.265,2289111909.51,1B-10B,1B-10B
OPEN,2024-05-03,news_gap,2.03,2.38,2.21,17.2414,8.867,-7.1429,2.6547,4.4342,6.4947,1.9997,100.0,2024-05-06,2.26,2.35,3.9823,2.16,1.76,-2.2624,-20.362,False,True,pr,,[pr] Eric Feder joins Opendoor Board of Directors || [pr] Opendoor Announces First Quarter of 2024 Financial Results,Real Estate,Real Estate - Services,4868293469.0,104964524.6,105M,28664234.79,1694126546.58,1B-10B,1B-10B
ROIV,2024-04-02,news_gap,10.43,10.93,10.92,4.7939,4.698,-0.0915,1.2981,2.1595,3.693,2.1755,98.3153,2024-04-03,10.92,11.51,5.4029,11.21,10.36,2.6557,-5.1282,True,False,pr,"[pr] Roivant Announces Positive NEPTUNE Study Results for Brepocitinib in NIU, as well as Board Authorization for up to $1.5 Billion Share Repurchase Program, Including Repurchase of Entire Sumitomo Pharma Stake for $648 Million",,Healthcare,Biotechnology,21134654295.0,222146957.76,222M,57945743.52,7815454920.0,1B-10B,10B-100B
NVCR,2024-03-27,news_gap,13.07,14.78,14.64,13.0834,12.0122,-0.9472,1.7809,4.7947,7.3464,2.5053,99.7187,2024-03-28,14.55,15.63,7.4227,12.64,22.32,-13.6612,52.459,True,False,pr,"[pr] METIS Phase 3 Clinical Trial Met Primary Endpoint, Demonstrating a Statistically Significant Extension in Time to Intracranial Progression for Patients with Brain Metastases from Non-Small Cell Lung Cancer",,Healthcare,Medical - Instruments & Supplies,2120681411.0,174789741.6,175M,14891313.11,1695618561.6,1B-10B,1B-10B
MDGL,2024-03-15,news_gap,243.57,293.9,270.37,20.6635,11.003,-8.0061,2.7057,4.7759,7.6369,2.3038,99.86,2024-03-18,274.48,283.23,3.1878,232.98,211.73,-13.8292,-21.6888,False,True,pr,,[pr] Madrigal Pharmaceuticals Announces FDA Approval of Rezdiffra™ (resmetirom) for the Treatment of Patients with Noncirrhotic Nonalcoholic Steatohepatitis (NASH) with Moderate to Advanced Liver Fibrosis,Healthcare,Biotechnology,11764380561.0,748756189.12,749M,122403267.72,6233558523.83,1B-10B,10B-100B
AVAV,2024-03-04,news_gap,128.73,135.0,130.65,4.8707,1.4915,-3.2222,1.1219,2.1116,4.3413,0.7063,98.8774,2024-03-05,150.64,167.15,10.9599,146.9,165.72,12.4378,26.8427,True,False,pr,[pr] AeroVironment Announces Fiscal 2024 Third Quarter Results,,Industrials,Aerospace & Defense,11347653028.0,126406618.65,126M,25282272.06,6523877100.0,1B-10B,10B-100B
CRSP,2024-02-21,news_gap,78.73,82.49,82.41,4.7758,4.6742,-0.097,1.4206,4.0515,3.3619,1.1537,98.0477,2024-02-22,82.0,86.19,5.1098,74.5,55.66,-9.5983,-32.4597,True,False,pr,[pr] CRISPR Therapeutics Provides Business Update and Reports Fourth Quarter and Full Year 2023 Financial Results,,Healthcare,Biotechnology,5642016605.0,258059827.74,258M,118293825.385,7948344948.719999,1B-10B,1B-10B
LUNR,2024-02-16,news_gap,6.7,7.83,7.32,16.8657,9.2537,-6.5134,3.5341,8.6208,4.7722,1.0734,99.2895,2024-02-20,9.49,10.99,15.8061,5.49,5.31,-25.0,-27.459,False,True,pr,,[pr] IM-1 Mission Nova-C Lunar Lander Successfully Enroute to the Moon Following its Launch on SpaceX’s Falcon 9,Industrials,Aerospace & Defense,5114265675.0,113885709.24,114M,7740847.86,1166607190.44,1B-10B,1B-10B
ETSY,2024-02-01,news_gap,66.56,73.0,72.62,9.6755,9.1046,-0.5205,1.2034,2.9245,8.04,3.1132,99.5029,2024-02-02,72.22,75.7,4.8186,67.71,65.15,-6.7612,-10.2864,True,False,pr,[pr] Etsy Announces the Appointment of Marc Steinberg to its Board of Directors,,Consumer Cyclical,Specialty Retail,5457482245.0,994475200.46,994M,256264657.04,6891364295.22,1B-10B,1B-10B
ARWR,2024-01-03,news_gap,31.01,32.65,31.97,5.2886,3.0958,-2.0827,1.3768,5.1751,3.8411,0.5982,97.6143,2024-01-04,32.63,34.53,5.8229,31.96,34.08,-0.0313,6.5999,True,False,pr,[pr] Arrowhead Pharmaceuticals Announces Pricing of $450.0 Million Underwritten Offering of Common Stock,,Healthcare,Biotechnology,11133337280.0,192444054.4,192M,28473119.25,4503198290.0,1B-10B,10B-100B
DYN,2024-01-03,news_gap,13.06,18.0,14.77,37.8254,13.0934,-17.9444,1.6243,5.9184,23.2869,2.2123,100.0,2024-01-04,14.37,19.39,34.9339,21.04,25.87,42.4509,75.1523,True,True,pr,[pr] Dyne Therapeutics Announces Proposed Public Offering of Common Stock || [pr] Dyne Therapeutics Announces Positive Initial Clinical Data from ACHIEVE Trial in DM1 Patients and DELIVER Trial in DMD Patients Demonstrating Promise of the FORCE™ Platform in Developing Therapeutics for Rare Muscle Diseases,"[pr] Dyne Therapeutics to Host Virtual Event Tomorrow, January 3 at 8:00 AM ET, to Present Initial Clinical Data from ACHIEVE and DELIVER Trials",Healthcare,Biotechnology,3035091400.0,309237510.82,309M,7586555.395,2440299400.0,1B-10B,1B-10B
HUT,2024-01-02,news_gap,13.34,15.06,12.6,12.8936,-5.5472,-16.3347,3.8211,7.5814,3.3743,-0.7317,98.2216,2024-01-03,11.7,12.33,5.3846,7.47,8.36,-40.7143,-33.6508,False,True,pr,,[pr] Court grants approval for Hut 8 to proceed with full mining operations plan in connection to Celsius Network LLC bankruptcy proceedings,Financial Services,Financial - Capital Markets,12082462140.0,160804022.4,161M,94770853.175,1418684400.0,1B-10B,10B-100B
IMVT,2023-12-21,news_gap,36.18,40.41,39.1,11.6915,8.0708,-3.2418,2.1918,3.8111,5.3343,2.1177,99.7352,2023-12-22,39.18,41.48,5.8703,38.64,37.0,-1.1765,-5.3708,False,True,pr,,[pr] Roivant Reports Positive Initial Phase 2 Results for Batoclimab in Graves’ Disease || [pr] Immunovant Reports Positive Initial Phase 2 Results for Batoclimab in Graves’ Disease,Healthcare,Biotechnology,5831191800.0,147861576.6,148M,66535727.935,7958101200.0,1B-10B,1B-10B
BITF,2023-12-04,news_gap,1.66,1.92,1.75,15.6627,5.4217,-8.8542,3.9985,6.4362,3.9171,0.8424,99.8008,2023-12-05,1.76,1.95,10.7955,2.93,2.13,67.4286,21.7143,False,True,pr,,[pr] Bitfarms Earns 392 BTC in November 2023,Financial Services,Financial - Capital Markets,1617688663.0,120122831.5,120M,11851453.09,1054989489.75,1B-10B,1B-10B
FSLY,2023-11-02,news_gap,14.25,17.5,16.47,22.807,15.5789,-5.8857,1.3826,3.6967,16.4953,4.2143,99.8225,2023-11-03,16.79,17.56,4.5861,17.94,16.37,8.9253,-0.6072,False,True,pr,,[pr] Fastly Announces Third Quarter 2023 Financial Results,Technology,Software - Application,3313794055.0,114229364.94,114M,35940036.21,2577555000.0,1B-10B,1B-10B
IOVA,2023-09-15,news_gap,4.645,5.75,5.27,23.789,13.4553,-8.3478,1.6366,4.774,14.5357,2.8184,100.0,2023-09-18,5.58,5.93,6.2724,3.57,4.71,-32.2581,-10.6262,False,True,pr,,[pr] U.S. Food and Drug Administration Updates Prescription Drug User Fee Act (PDUFA) Action Date for Lifileucel for the Treatment of Advanced Melanoma,Healthcare,Biotechnology,2228712241.0,281918512.98,282M,20196207.7,1884200185.34,1B-10B,1B-10B
RCKT,2023-09-13,news_gap,15.29,21.44,21.23,40.2224,38.8489,-0.9795,0.7953,2.3091,50.5749,16.8246,100.0,2023-09-14,21.37,24.05,12.5409,17.46,18.55,-17.7579,-12.6236,True,True,pr,[pr] Rocket Pharmaceuticals Announces Pricing of Public Offering of Common Stock,[pr] Rocket Pharmaceuticals Announces Proposed Public Offering of Common Stock || [pr] Rocket Pharmaceuticals Reaches FDA Alignment on Pivotal Phase 2 Trial Design for RP-A501 in Danon Disease,Healthcare,Biotechnology,554788307.0,503495032.15,503M,6247888.5,2318179045.27,1B-10B,300M-1B
