ticker,event_date,event_type,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,news_same_day,news_prev_day,news_sources,news_titles_same_day,news_titles_prev_day,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
VRTX,2023-12-13,news_gap,357.73,373.5,405.07,4.4084,13.2334,8.4525,0.5165,1.4737,8.5343,8.9799,99.4867,2023-12-14,404.1,406.6,0.6187,437.49,417.88,8.0036,3.1624,True,False,pr,[pr] Vertex Announces Positive Results From Phase 2 Study of VX-548 for the Treatment of Painful Diabetic Peripheral Neuropathy,,Healthcare,Biotechnology,119228410000.0,2520559011.89,2.5B,452808789.685,102808960264.19,100B+,100B+
VZ,2023-10-24,news_gap,31.39,33.15,34.3,5.6069,9.2705,3.4691,0.5953,1.1108,9.4194,8.346,100.0,2023-10-25,34.5,33.69,-2.3478,37.35,37.49,8.8921,9.3003,True,False,pr,"[pr] Verizon reports strong 3Q results momentum, raises free cash flow guidance",,Communication Services,Telecommunications Services,211474680000.0,2113494141.5,2.1B,683943841.125,143236807065.8,100B+,100B+
AMD,2023-05-25,news_gap,108.27,117.305,120.35,8.3449,11.1573,2.5958,1.4629,2.7842,5.7043,4.0074,99.7297,2023-05-26,122.46,127.03,3.7318,110.39,111.1,-8.2759,-7.6859,False,True,pr,,"[pr] AMD to Participate in Bank of America Global Technology Conference || [pr] AMD Introduces AMD Radeon RX 7600 Graphics Card  for Superb, Next-Gen 1080p Gaming",Technology,Semiconductors,730981674000.0,13059734396.65,13.1B,7100971604.64,196242710000.0,100B+,100B+
AAPL,2022-11-10,news_gap,134.87,141.24,146.87,4.7231,8.8975,3.9861,1.1993,2.3645,3.9381,3.7629,100.0,2022-11-11,145.82,149.7,2.6608,144.49,133.41,-1.6205,-9.1646,False,True,pr,,"[pr] Koinal adds Fuel to Crypto Fire with Raft of New Features Including Apple Pay, Making Crypto Even More Accessible and Secure",Technology,Consumer Electronics,4329832548800.0,17456091092.36,17.5B,12644124698.715,2157131975720.0,100B+,100B+
ACN,2022-11-10,news_gap,266.44,278.18,287.02,4.4062,7.7241,3.1778,1.0703,1.9628,4.1169,3.9353,99.691,2022-11-11,287.21,290.09,1.0028,292.34,283.84,1.8535,-1.1079,False,True,pr,,"[pr] Digital Health Reshaping MedTech Industry as Consumers Demand “Anywhere, Everywhere” Healthcare, Accenture and AdvaMed Report Finds",Technology,Information Technology Services,122800136162.6065,895904228.0,896M,595049413.665,176642195604.91998,100B+,100B+
AMD,2022-11-10,news_gap,59.92,64.3,68.47,7.3097,14.269,6.4852,2.0294,3.503,3.6019,4.0734,99.1525,2022-11-11,69.58,72.37,4.0098,70.67,70.8,3.2131,3.403,True,False,pr,"[pr] Offering Unmatched Performance, Leadership Energy Efficiency and Next-Generation Architecture, AMD Brings 4th Gen AMD EPYC™ Processors to The Modern Data Center || [pr] Fostering a Culture of Diversity, Belonging and Inclusion at AMD",,Technology,Semiconductors,730981674000.0,7394454007.57,7.4B,4881980940.025,111647182000.0,100B+,100B+
AMZN,2022-11-10,news_gap,86.14,92.94,96.63,7.8941,12.1779,3.9703,2.2017,2.7567,3.5855,4.4176,99.1525,2022-11-11,97.88,100.79,2.973,90.55,95.27,-6.292,-1.4074,False,True,pr,,"[pr] Amazon Helps Disrupt Three Major Counterfeit Networks, Protecting Customers Worldwide from Fake Goods || [pr] AWS Launches Infrastructure Region in Switzerland",Consumer Cyclical,Specialty Retail,2859452322000.0,16757081787.0,16.8B,7889429343.0,1039458573000.0,100B+,100B+
CRM,2022-11-10,news_gap,142.06,151.0,156.3,6.2931,10.0239,3.5099,1.7781,2.5538,3.5393,3.9252,99.5054,2022-11-11,156.49,157.73,0.7924,133.11,149.6,-14.8369,-4.2866,True,False,pr,[pr] Salesforce Announces Timing of its Third Quarter Fiscal 2023 Results Conference Call,,Technology,Software - Application,180252674504.9239,1371985770.0,1.4B,957606975.0,148483384170.6,100B+,100B+
DHR,2022-11-10,news_gap,218.9,228.1,237.44,4.2028,8.4696,4.0947,1.2628,2.1478,3.3281,3.9434,99.7527,2022-11-11,238.48,240.21,0.7254,242.42,241.38,2.0974,1.6594,True,False,pr,[pr] Danaher Launches Beacon Initiative and Its First Partnership Focused on Gene Therapy Innovation,,Healthcare,Medical - Diagnostics & Research,134356491147.6103,893927408.64,894M,815544451.375,168053057674.88,100B+,100B+
LOW,2022-11-10,news_gap,186.63,195.31,204.32,4.6509,9.4786,4.6132,1.0907,2.1274,4.2641,4.4555,99.6292,2022-11-11,205.09,209.02,1.9162,205.08,210.26,0.372,2.9072,False,True,pr,,"[pr] Lowe's Companies, Inc. to Host Third Quarter 2022 Earnings Conference Call on November 16th",Consumer Cyclical,Home Improvement,131402872058.3882,988345694.08,988M,686192317.6,114432072160.0,100B+,100B+
TMO,2022-11-10,news_gap,484.71,507.02,520.58,4.6028,7.4003,2.6745,0.9856,1.8771,4.6698,3.9424,99.7528,2022-11-11,526.86,538.68,2.2435,567.6,581.54,9.0322,11.71,True,False,pr,[pr] Thermo Fisher Scientific Authorizes $4 Billion of Share Repurchases || [pr] Thermo Fisher Scientific Declares Quarterly Dividend,,Healthcare,Medical - Diagnostics & Research,177614056495.2142,1008675808.0,1.0B,951734609.685,193458460180.0,100B+,100B+
MRNA,2021-11-26,news_gap,273.39,319.34,329.63,16.8075,20.5713,3.2223,3.4215,4.9011,4.9124,4.1973,99.1968,2021-11-29,370.33,368.51,-0.4915,241.44,148.62,-26.7542,-54.9131,True,False,pr,[pr] Moderna Announces Strategy to Address Omicron (B.1.1.529) SARS-CoV-2 Variant,,Healthcare,Biotechnology,22013924079.0,11833717000.0,11.8B,1924853300.0,130792569180.0,100B+,10B-100B
CRM,2021-09-23,news_gap,259.17,270.0,277.86,4.1787,7.2115,2.9111,0.6801,1.139,6.1444,6.3314,99.2201,2021-09-24,278.5,285.63,2.5601,292.56,296.84,5.2904,6.8308,True,False,pr,"[pr] Salesforce Raises FY22 Revenue Guidance; Initiates FY23 Revenue, GAAP Operating Margin, and Non-GAAP Operating Margin Guidance",,Technology,Software - Application,180252674504.9239,4339395192.0,4.3B,1438262790.0,263964127483.32,100B+,100B+
MRNA,2021-07-16,news_gap,259.67,276.92,286.43,6.643,10.3054,3.4342,1.8921,3.4622,3.511,2.9765,97.0948,2021-07-19,284.54,313.59,10.2095,373.86,434.46,30.524,51.681,False,True,pr,,"[pr] Moderna to Report Second Quarter Financial Results on Thursday, August 5, 2021",Healthcare,Biotechnology,22013924079.0,11858202000.0,11.9B,1603080200.0,113651413980.0,100B+,10B-100B
