ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
APPS,2022-11-10,earnings,2022-11-09,AMC,False,10.77,13.88,17.33,28.8765,60.9099,24.8559,2.4231,4.6584,11.9171,13.0753,100.0,2022-11-11,16.44,19.19,16.7275,16.93,16.85,-11.777,-12.1939,Technology,Software - Application,478400733.0,353145541.0,353M,35294962.0,2077865838.89,1B-10B,300M-1B
MGNI,2022-11-10,earnings,2022-11-09,AMC,False,5.78,7.2,9.57,24.5675,65.5709,32.9167,1.9691,3.8777,12.4767,16.9098,99.9077,2022-11-11,9.34,11.6,24.197,11.47,9.92,-1.1207,-14.4828,Communication Services,Advertising Agencies,1979231341.0,115462806.03,115M,8547921.78,1370567578.71,1B-10B,1B-10B
RNG,2022-11-10,earnings,2022-11-09,AMC,False,28.36,33.64,36.9,18.6178,30.1128,9.6908,1.8648,3.7823,9.9837,7.9616,99.9564,2022-11-11,36.7,40.12,9.3188,38.95,36.26,-2.9163,-9.6211,Technology,Software - Application,3680036658.0,278569944.9,279M,64177258.53,3243213582.3,1B-10B,1B-10B
TGTX,2022-11-10,earnings,2022-11-09,AMC,False,5.16,5.83,8.43,12.9845,63.3721,44.5969,2.0688,6.0259,6.2763,10.5166,98.0673,2022-11-11,8.34,9.34,11.9904,9.06,13.63,-2.9979,45.9315,Healthcare,Biotechnology,6512193360.0,110856186.0,111M,12237175.5,1290498120.0,1B-10B,1B-10B
YETI,2022-11-10,earnings,2022-11-10,BMO,False,30.34,35.72,39.92,17.7324,31.5755,11.7581,1.9892,3.2241,8.9143,9.7935,100.0,2022-11-11,37.15,43.91,18.1965,46.04,44.98,4.8508,2.4368,Consumer Cyclical,Leisure,3289980000.0,178930940.96,179M,34458778.35,3021690188.6400003,1B-10B,1B-10B
APP,2022-11-10,earnings,2022-11-09,AMC,False,13.74,15.65,16.28,13.901,18.4862,4.0256,2.1289,3.8352,6.5298,4.8201,99.7481,2022-11-11,15.6,16.94,8.5897,10.56,10.81,-37.6623,-36.1865,Technology,Software - Application,164842158162.0,173297913.8,173M,39828199.83,5469095222.8,1B-10B,100B+
HALO,2022-11-09,earnings,2022-11-08,AMC,False,45.83,47.82,49.71,4.3421,8.4661,3.9523,0.9259,2.0239,4.6899,4.183,98.4853,2022-11-10,50.9,53.33,4.7741,58.05,50.68,8.8506,-4.9691,Healthcare,Biotechnology,8413220090.0,133341507.48,133M,43613061.58,5889342540.0,1B-10B,1B-10B
NYT,2022-11-02,earnings,2022-11-02,BMO,False,29.14,30.4,31.29,4.324,7.3782,2.9276,0.9792,2.3525,4.416,3.1363,99.5975,2022-11-03,31.28,32.79,4.8274,35.03,33.61,6.8314,2.5008,Communication Services,Publishing,13029697825.0,115853008.53,116M,32226241.05,5064684383.639999,1B-10B,10B-100B
GLBE,2022-08-16,earnings,2022-08-16,BMO,False,27.34,32.83,34.0,20.0805,24.3599,3.5638,2.3157,5.7782,8.6714,4.2158,99.6845,2022-08-17,34.19,36.68,7.2828,33.27,24.0,-9.2966,-34.5692,Consumer Cyclical,Specialty Retail,5945485334.0,195457704.0,195M,31109459.235,5760790000.0,1B-10B,1B-10B
VRDN,2022-08-15,earnings,2022-08-15,BMO,False,14.73,20.01,22.0,35.8452,49.3551,9.945,1.2259,3.9471,29.2399,12.5042,99.7561,2022-08-16,21.65,25.5,17.7829,22.87,20.97,-10.3137,-17.7647,Healthcare,Biotechnology,3002830000.0,280447200.0,280M,2617328.0,1866680222.0,1B-10B,1B-10B
