ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
STOK,2024-03-26,earnings,2024-03-25,AMC,False,6.5,11.07,10.29,70.3077,58.3077,-7.0461,1.5795,6.93,44.5118,8.4139,100.0,2024-03-27,11.2,14.17,26.5179,12.41,14.07,-12.4206,-0.7057,Healthcare,Biotechnology,2188158070.0,200336133.48,200M,2246501.725,640769382.3299999,300M-1B,1B-10B
PI,2018-09-13,earnings,2018-09-12,AMC,False,18.78,25.41,25.01,35.3035,33.1736,-1.5742,1.4729,3.5106,23.9681,9.4496,100.0,2018-09-14,25.01,26.4,5.5578,20.39,20.29,-22.7652,-23.1439,Technology,Communication Equipment,4515555497.0,106122432.0,106M,3714849.5,761781065.59,300M-1B,1B-10B
