ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
EMN,2025-01-31,earnings,2025-01-30,AMC,False,92.67,100.93,99.65,8.9133,7.5321,-1.2682,0.9212,1.5,9.6761,5.0213,99.9472,2025-02-03,97.65,100.79,3.2156,97.73,79.98,-3.036,-20.6469,Basic Materials,Chemicals - Specialty,8490484530.0,284232392.55,284M,93671098.81,11394973514.0,10B-100B,1B-10B
TEAM,2025-01-31,earnings,2025-01-30,AMC,False,266.95,320.51,306.78,20.0637,14.9204,-4.2838,2.822,3.4116,7.1098,4.3734,99.9565,2025-02-03,299.11,311.4,4.1089,276.73,198.35,-11.1336,-36.3038,Technology,Software - Application,22327316775.0,2556305706.0,2.6B,443452999.77,80583226355.7,10B-100B,10B-100B
RBRK,2024-12-06,earnings,2024-12-05,AMC,False,53.66,65.68,64.63,22.4003,20.4435,-1.5987,1.179,2.8457,19.0002,7.184,100.0,2024-12-09,63.94,69.79,9.1492,63.46,72.9,-9.0701,4.4562,Technology,Software - Infrastructure,12231033486.0,1115668912.0,1.1B,55974079.425,13072460628.2,10B-100B,10B-100B
TOST,2024-11-08,earnings,2024-11-07,AMC,False,32.67,38.39,37.48,17.5084,14.723,-2.3704,1.1011,2.1727,15.9015,6.7763,99.8729,2024-11-11,37.22,37.95,1.9613,38.41,36.24,1.2121,-4.5059,Technology,Software - Infrastructure,17369609865.0,1079248368.72,1.1B,149499025.13,21727115071.84,10B-100B,10B-100B
DOCS,2024-11-08,earnings,2024-11-07,AMC,False,43.42,58.89,58.25,35.6287,34.1548,-1.0868,0.7955,1.5698,44.7903,21.7574,100.0,2024-11-11,59.03,61.25,3.7608,52.54,50.77,-14.2204,-17.1102,Healthcare,Medical - Healthcare Information Services,4968852643.0,497641400.0,498M,44648916.0,10942747314.75,10B-100B,1B-10B
MTSI,2024-11-07,earnings,2024-11-07,BMO,False,121.92,140.0,139.14,14.8294,14.124,-0.6143,1.2118,2.6428,12.2372,5.3443,99.9057,2024-11-08,135.57,137.86,1.6892,135.0,130.6,-2.0746,-5.2662,Technology,Semiconductors,27677054976.0,205913286.0,206M,34922106.305,10615793994.36,10B-100B,10B-100B
GFS,2024-11-05,earnings,2024-11-05,BMO,False,36.01,41.95,41.37,16.4954,14.8848,-1.3826,1.3152,2.5432,12.5425,5.8527,100.0,2024-11-06,44.15,46.79,5.9796,44.88,41.62,-4.0821,-11.0494,Technology,Semiconductors,40145503866.0,280522771.62,281M,44731036.85,23018981218.8,10B-100B,10B-100B
GWRE,2024-09-06,earnings,2024-09-05,AMC,False,143.93,169.29,161.72,17.6197,12.3602,-4.4716,1.1119,1.278,15.8458,9.6713,100.0,2024-09-09,163.21,168.08,2.9839,182.65,191.9,8.6685,14.1718,Technology,Software - Application,13824565224.0,588175640.0,588M,79035773.24,13749300657.56,10B-100B,10B-100B
FTV,2024-01-31,earnings,2024-01-31,BMO,False,56.29,59.77,58.91,6.1823,4.6545,-1.4388,0.6465,0.9766,9.562,4.7661,99.9478,2024-02-01,59.31,61.97,4.4849,63.9,63.86,3.1144,3.0499,Technology,"Hardware, Equipment & Parts",18373973736.0,355306710.68,355M,96153832.02,17959362747.11,10B-100B,10B-100B
MANH,2024-01-31,earnings,2024-01-30,AMC,False,223.78,255.65,242.56,14.2417,8.3922,-5.1203,0.5962,1.538,23.8886,5.4566,100.0,2024-02-01,243.08,249.07,2.4642,255.39,241.7,2.5374,-2.959,Technology,Software - Application,8986707670.0,258043575.04,258M,64663218.08,14350965861.12,10B-100B,1B-10B
ULTA,2023-12-01,earnings,2023-11-30,AMC,False,425.99,475.2,472.03,11.5519,10.8078,-0.6671,0.6133,1.3375,18.8354,8.0807,99.7429,2023-12-04,472.32,486.76,3.0572,468.92,502.38,-3.6651,3.209,Consumer Cyclical,Specialty Retail,28506244590.837,1689892889.62,1.7B,239885102.8,20645003347.02,10B-100B,10B-100B
APP,2023-08-10,earnings,2023-08-09,AMC,False,29.41,38.32,37.2,30.2958,26.4876,-2.9228,1.5762,2.8867,19.221,9.1757,99.8285,2023-08-11,37.2,38.89,4.543,41.7,40.28,7.2255,3.5742,Technology,Software - Application,164842158162.0,727094869.2,727M,52114119.1,12496949772.000002,10B-100B,100B+
MDB,2023-06-02,earnings,2023-06-01,AMC,False,293.96,380.75,376.3,29.5244,28.0106,-1.1687,2.3415,3.7354,12.6091,7.4986,100.0,2023-06-05,379.22,388.57,2.4656,399.02,401.57,2.6893,3.3456,Technology,Software - Infrastructure,24811680375.0,3449596663.5,3.4B,474944968.81,30243053010.1,10B-100B,10B-100B
NWSA,2023-05-12,earnings,2023-05-11,AMC,False,16.74,18.24,18.16,8.9606,8.4827,-0.4386,0.8049,1.6109,11.1331,5.2657,99.8394,2023-05-15,18.31,18.77,2.5123,19.26,20.4,2.6105,8.6841,Communication Services,Entertainment,14897748281.0,102781968.0,103M,34864902.545,10193787067.92,10B-100B,10B-100B
OKTA,2023-03-02,earnings,2023-03-01,AMC,False,71.44,81.0,80.91,13.3819,13.2559,-0.1111,2.0432,2.8535,6.5496,4.6454,99.7977,2023-03-03,81.36,85.55,5.15,83.45,70.15,-2.4547,-18.0012,Technology,Software - Infrastructure,14120326929.0,1070376513.84,1.1B,149682307.875,13689972000.0,10B-100B,10B-100B
ZTS,2023-02-14,earnings,2023-02-14,BMO,False,163.14,173.44,171.9,6.3136,5.3696,-0.8879,0.8847,1.6922,7.1361,3.1731,99.8812,2023-02-15,171.9,175.02,1.815,164.47,174.45,-6.0279,-0.3257,Healthcare,Drug Manufacturers - Specialty & Generic,55340940000.0,607252392.9,607M,376729430.3,72065318297.40001,10B-100B,10B-100B
MDB,2022-12-07,earnings,2022-12-06,AMC,False,144.69,184.6,178.3,27.5831,23.229,-3.4128,2.9659,4.9354,9.3,4.7066,100.0,2022-12-08,182.7,194.43,6.4204,182.09,220.8,-6.3468,13.5627,Technology,Software - Infrastructure,24811680375.0,2236249832.9,2.2B,298858991.96,14329886664.1,10B-100B,10B-100B
ORLY,2022-10-27,earnings,2022-10-26,AMC,False,51.83,54.47,54.21,5.0936,4.5919,-0.4773,0.6127,1.3259,8.3127,3.4633,99.7209,2022-10-28,54.09,55.75,3.069,56.65,56.24,1.6143,0.8789,Consumer Cyclical,Auto - Parts,76109194325.0,769629398.85,770M,337503214.95,44924645299.95,10B-100B,10B-100B
ROK,2022-07-27,earnings,2022-07-27,BMO,False,219.43,248.89,240.46,13.4257,9.5839,-3.387,1.5601,2.8387,8.6054,3.3762,100.0,2022-07-28,243.07,247.23,1.7114,236.88,212.13,-4.1864,-14.1973,Industrials,Industrial - Machinery,50638571920.0,600938635.66,601M,143441432.8,26756946040.0,10B-100B,10B-100B
BSX,2022-07-27,earnings,2022-07-27,BMO,False,37.96,40.625,40.31,7.0205,6.1907,-0.7754,1.0568,1.8086,6.6434,3.4229,99.8735,2022-07-28,40.26,41.16,2.2355,40.52,38.14,-1.5549,-7.3372,Healthcare,Medical - Devices,103189402520.1848,759384328.79,759M,230749698.0,59914977265.490005,10B-100B,100B+
Z,2022-02-11,earnings,2022-02-10,AMC,False,48.79,56.02,55.4,14.8186,13.5479,-1.1067,1.6189,3.4283,9.1532,3.9518,99.9392,2022-02-14,55.67,58.07,4.3111,50.69,48.41,-12.7088,-16.6351,Communication Services,Internet Content & Information,10714980000.0,2780194043.2,2.8B,214867360.395,13312411529.8,10B-100B,10B-100B
ZG,2022-02-11,earnings,2022-02-10,AMC,False,47.86,54.655,53.92,14.1977,12.6619,-1.3448,1.5296,3.4162,9.2822,3.7064,99.9248,2022-02-14,54.16,57.35,5.89,49.68,46.65,-13.374,-18.6574,Communication Services,Internet Content & Information,10714980000.0,444107496.8,444M,36386478.81,12956773099.04,10B-100B,10B-100B
PAYC,2022-02-09,earnings,2022-02-08,AMC,False,335.01,366.21,364.94,9.3132,8.9341,-0.3468,1.1801,2.8966,7.8915,3.0844,99.8984,2022-02-10,353.93,364.39,2.9554,297.66,317.45,-18.3128,-12.8818,Technology,Software - Application,7510053750.0,461160445.34,461M,179597096.27,19918016102.26,10B-100B,1B-10B
STX,2022-01-27,earnings,2022-01-26,AMC,False,96.31,107.29,103.68,11.4007,7.6524,-3.3647,0.9435,2.2435,12.0835,3.4109,99.7037,2022-01-28,102.61,107.02,4.2978,100.62,91.37,-5.9802,-14.6234,Technology,Computer Hardware,181355287585.0,1238495339.52,1.2B,184627115.1,23248061890.56,10B-100B,100B+
MDB,2021-12-07,earnings,2021-12-06,AMC,False,429.34,521.95,499.82,21.5703,16.4159,-4.2399,1.1,3.3948,19.6087,4.8356,99.9038,2021-12-08,502.75,531.57,5.7325,429.63,419.43,-19.1772,-21.096,Technology,Software - Infrastructure,24811680375.0,1633200336.14,1.6B,332413824.0,40170296985.14,10B-100B,10B-100B
MRVL,2021-12-03,earnings,2021-12-02,AMC,False,71.03,85.89,83.59,20.9207,17.6827,-2.6778,1.0222,2.0456,20.4671,8.6443,100.0,2021-12-06,83.51,85.43,2.2991,84.12,71.1,-1.5334,-16.774,Technology,Semiconductors,143848341000.0,4265071083.0,4.3B,429937745.72,73095944220.0,10B-100B,100B+
DASH,2021-11-10,earnings,2021-11-09,AMC,False,192.01,223.58,214.24,16.4419,11.5775,-4.1775,1.5732,2.3422,10.4514,4.9431,99.5745,2021-11-11,219.26,227.42,3.7216,155.25,140.66,-31.7342,-38.1497,Communication Services,Internet Content & Information,69499527507.725,2932752784.0,2.9B,286283084.0,93348379001.28,10B-100B,10B-100B
DDOG,2021-11-05,earnings,2021-11-04,AMC,False,166.95,193.89,185.51,16.1366,11.1171,-4.322,0.824,2.1621,19.5834,5.1419,100.0,2021-11-08,186.286,191.35,2.7184,183.16,143.79,-4.2801,-24.855,Technology,Software - Application,71170685387.0,1669571449.0,1.7B,322310373.5,66034177258.53,10B-100B,10B-100B
DKS,2021-08-25,earnings,2021-08-25,BMO,False,114.39,130.75,129.6,14.3019,13.2966,-0.8795,0.9559,2.1049,14.9622,6.3171,99.9317,2021-08-26,131.0,134.98,3.0382,130.82,124.36,-3.0819,-7.8678,Consumer Cyclical,Specialty Retail,18241505397.0,2317618526.4,2.3B,135169109.765,10774309996.8,10B-100B,10B-100B
OTIS,2021-04-26,earnings,2021-04-26,BMO,False,71.28,76.44,76.27,7.2391,7.0006,-0.2224,0.5848,1.2996,12.3787,5.3868,99.6377,2021-04-27,76.5,79.0,3.268,77.77,81.65,-1.557,3.3544,Industrials,Industrial - Machinery,34040279871.0,463553806.0,464M,175629975.0,29266025116.52,10B-100B,10B-100B
ETSY,2021-02-26,earnings,2021-02-25,AMC,False,197.58,224.0,220.27,13.3718,11.484,-1.6652,1.7335,3.5108,7.7139,3.271,99.5257,2021-03-01,224.57,244.58,8.9104,198.87,208.8,-18.6892,-14.6292,Consumer Cyclical,Specialty Retail,5457482245.0,2433769838.1,2.4B,453889462.29,20902792802.370003,10B-100B,1B-10B
HUBS,2021-02-12,earnings,2021-02-11,AMC,False,431.76,517.02,502.4,19.7471,16.3609,-2.8277,0.9696,2.3622,20.3665,6.9262,100.0,2021-02-16,504.18,527.64,4.6531,467.77,521.18,-11.3468,-1.2243,Technology,Software - Application,15128095077.0,817856960.0,818M,170155411.0,25731793078.4,10B-100B,10B-100B
ADP,2020-10-28,earnings,2020-10-28,BMO,False,146.03,155.2,155.08,6.2795,6.1974,-0.0773,0.7968,1.4975,7.8811,4.1385,100.0,2020-10-29,154.67,158.19,2.2758,173.88,173.81,9.9185,9.8742,Industrials,Staffing & Employment Services,85467186834.0,731450328.0,731M,295975789.0,61990792452.560005,10B-100B,10B-100B
SNX,2020-09-30,earnings,2020-09-29,AMC,False,132.616,141.8438,140.3308,6.9583,5.8174,-1.0667,0.896,1.8362,7.7663,3.1682,99.5191,2020-10-01,141.9139,144.559,1.8639,131.8946,76.02,-8.7607,-47.4125,Technology,Technology Distributors,18616634375.0,190671527.5532,191M,47595450.9908,11314366371.1352,10B-100B,10B-100B
VRNS,2020-08-04,earnings,2020-08-03,AMC,False,106.1,120.0,116.42,13.1008,9.7267,-2.9833,1.4791,2.2425,8.8571,4.3374,99.9382,2020-08-05,116.42,119.14,2.3364,117.56,119.68,-1.3262,0.4532,Technology,Software - Infrastructure,3269744831.0,430076319.18,430M,97807554.36,13673264843.02,10B-100B,1B-10B
CRWD,2020-03-20,earnings,2020-03-19,AMC,False,41.74,49.955,49.01,19.6814,17.4173,-1.8917,3.1744,4.7891,6.1999,3.6369,100.0,2020-03-23,46.24,51.45,11.2673,68.07,80.6,32.3032,56.6569,Technology,Software - Infrastructure,138518894520.0,698568936.0,699M,248310642.5,12429622140.0,10B-100B,100B+
RNG,2020-02-11,earnings,2020-02-10,AMC,False,212.61,228.4,227.02,7.4267,6.7777,-0.6042,0.827,1.3989,8.9799,4.845,99.4382,2020-02-12,228.0,235.15,3.136,174.6,222.03,-25.7495,-5.5794,Technology,Software - Application,3680036658.0,802616496.88,803M,167729516.97,19953234348.34,10B-100B,1B-10B
A,2019-08-15,earnings,2019-08-14,AMC,False,65.59,71.94,69.59,9.6814,6.0985,-3.2666,0.7705,1.3356,12.5652,4.5662,100.0,2019-08-16,69.9,71.08,1.6881,76.4,75.27,7.4845,5.8948,Healthcare,Medical - Diagnostics & Research,32962735067.0,466322590.0,466M,190562485.0,19666273180.0,10B-100B,10B-100B
TTWO,2019-08-06,earnings,2019-08-05,AMC,False,115.38,124.89,124.56,8.2423,7.9563,-0.2642,0.796,1.5484,10.3553,5.1384,99.6269,2019-08-07,123.03,129.4,5.1776,130.76,122.99,1.051,-4.9536,Communication Services,Electronic Gaming & Multimedia,41847698250.0,663102509.04,663M,116735995.26,23065398000.0,10B-100B,10B-100B
VTRS,2019-07-29,earnings,2019-07-29,BMO,False,18.46,20.95,20.78,13.4886,12.5677,-0.8115,1.2147,3.8668,11.1049,3.2502,99.9584,2019-07-30,20.71,21.43,3.4766,19.15,19.29,-10.6393,-9.986,Healthcare,Drug Manufacturers - Specialty & Generic,19995323500.0,1271898084.0,1.3B,106142967.0,24199349000.0,10B-100B,10B-100B
RACE,2019-05-07,earnings,2019-05-07,BMO,False,132.33,138.31,137.7,4.519,4.058,-0.441,0.7732,0.9733,5.8444,4.1694,99.4376,2019-05-08,138.51,141.04,1.8266,150.34,165.64,6.5939,17.4419,Consumer Cyclical,Auto - Manufacturers,58118931812.0,118724940.0,119M,40744246.5,24305949433.8,10B-100B,10B-100B
ZTS,2018-02-15,earnings,2018-02-15,BMO,False,74.46,79.26,78.5,6.4464,5.4257,-0.9589,0.4606,1.0759,13.9965,5.0431,99.9211,2018-02-16,78.15,79.73,2.0218,84.66,85.41,6.1834,7.124,Healthcare,Drug Manufacturers - Specialty & Generic,55340940000.0,472744741.0,473M,219088144.095,32909409461.0,10B-100B,10B-100B
FTV,2018-02-09,earnings,2018-02-08,AMC,False,69.0652,75.7279,72.3714,9.647,4.7871,-4.4323,0.4662,1.1282,20.6917,4.2432,100.0,2018-02-12,72.7211,74.2195,2.0605,77.526,74.6191,4.455,0.5384,Technology,"Hardware, Equipment & Parts",18373973736.0,299596535.9226,300M,111293309.2817,22063218895.1994,10B-100B,10B-100B
EBAY,2017-01-26,earnings,2017-01-25,AMC,False,30.23,32.37,31.74,7.0791,4.995,-1.9462,0.5975,1.2426,11.8478,4.0197,99.7186,2017-01-27,31.95,32.51,1.7527,33.9,33.65,4.2756,3.5066,Consumer Cyclical,Specialty Retail,49017600000.0,1017087669.0,1.0B,266141061.735,14092560000.0,10B-100B,10B-100B
FTV,2016-10-28,earnings,2016-10-27,AMC,False,47.4387,50.1757,50.1557,5.7696,5.7274,-0.0399,0.6401,1.2315,9.0135,4.6509,100.0,2016-10-31,50.1557,50.9948,1.673,54.9304,53.5719,7.7176,5.0537,Technology,"Hardware, Equipment & Parts",18373973736.0,199558646.5131,200M,61398821.633,15290517910.969702,10B-100B,10B-100B
ROP,2015-01-26,earnings,2015-01-26,BMO,False,149.7,157.76,155.7,5.3841,4.008,-1.3058,0.539,1.1171,9.99,3.5878,99.9214,2015-01-27,153.89,157.18,2.1379,168.57,171.41,7.2465,9.0533,Industrials,Industrial - Machinery,37368862663.0,121506723.0,122M,63585283.895,15712832796.3,10B-100B,10B-100B
