ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
CFLT,2021-11-05,earnings,2021-11-04,AMC,False,73.6,78.25,93.6,6.3179,27.1739,19.6166,1.263,4.6575,5.0022,5.8344,100.0,2021-11-08,91.4,88.0,-3.7199,69.01,67.11,-21.5795,-23.7386,Technology,Software - Infrastructure,11083508824.0,536131440.0,536M,60462691.5,33475844656.8,10B-100B,10B-100B
LUMN,2021-11-04,earnings,2021-11-03,AMC,False,12.18,12.82,13.72,5.2545,12.6437,7.0203,0.6814,1.9918,7.7111,6.3478,99.7987,2021-11-05,13.95,14.11,1.147,12.28,13.03,-12.9695,-7.6541,Communication Services,Telecommunications Services,8932787700.0,662974245.36,663M,98749262.12,14135853200.0,10B-100B,1B-10B
ENPH,2021-10-27,earnings,2021-10-26,AMC,False,173.46,205.5,216.22,18.4711,24.6512,5.2165,1.1686,2.7239,15.8057,9.0501,99.7094,2021-10-28,216.22,224.46,3.8109,256.71,185.47,14.3678,-17.3706,Energy,Solar,4939789040.0,3279711448.0,3.3B,325597167.0,28497363560.0,10B-100B,1B-10B
AA,2021-10-15,earnings,2021-10-14,AMC,False,48.6,51.92,56.0,6.8313,15.2263,7.8582,1.7768,3.5339,3.8447,4.3087,99.5953,2021-10-18,54.99,57.24,4.0917,48.2,52.59,-15.7932,-8.1237,Basic Materials,Aluminum,17849511145.0,1868996080.0,1.9B,311211756.855,14777833000.0,10B-100B,10B-100B
RKLB,2021-09-09,earnings,2021-09-08,AMC,False,15.09,16.27,20.72,7.8197,37.3095,27.351,1.9217,4.0891,4.0692,9.1241,98.9848,2021-09-10,20.28,18.69,-7.8402,14.05,14.84,-24.8261,-20.5993,Industrials,Aerospace & Defense,68037963681.0,894022416.0,894M,17727133.5,11991720181.28,10B-100B,10B-100B
MDB,2021-09-03,earnings,2021-09-02,AMC,False,401.65,462.77,507.41,15.2172,26.3314,9.6463,1.0696,1.9834,14.2271,13.2758,99.8973,2021-09-07,514.8,489.75,-4.866,466.24,535.08,-4.8004,9.2557,Technology,Software - Infrastructure,24811680375.0,3090329864.0,3.1B,185369153.5,40780301695.07,10B-100B,10B-100B
BILL,2021-08-27,earnings,2021-08-26,AMC,False,219.05,249.03,283.98,13.6864,29.6416,14.0345,0.9385,2.28,14.5839,13.0004,99.5338,2021-08-30,290.0,282.08,-2.731,259.61,291.51,-7.9658,3.343,Technology,Software - Application,4400770619.0,3037705662.0,3.0B,173578943.0,28102785751.2,10B-100B,1B-10B
U,2021-08-11,earnings,2021-08-10,AMC,False,107.15,111.65,121.35,4.1997,13.2524,8.6879,1.1131,2.5293,3.7731,5.2397,96.875,2021-08-12,119.98,126.69,5.5926,131.17,139.24,3.5362,9.9061,Technology,Software - Application,11716599319.0,1356523110.0,1.4B,230445152.0,52973521885.95,10B-100B,10B-100B
HUBS,2021-08-05,earnings,2021-08-04,AMC,False,590.0,627.27,660.0,6.3169,11.8644,5.2178,1.0629,2.1626,5.9431,5.4861,99.4755,2021-08-06,655.15,659.05,0.5953,687.1,666.75,4.2561,1.1683,Technology,Software - Application,15128095077.0,770484000.0,770M,216400238.5,33803709060.0,10B-100B,10B-100B
MELI,2021-08-05,earnings,2021-08-04,AMC,False,1570.0,1674.12,1786.11,6.6318,13.765,6.6895,1.2817,1.8508,5.1741,7.4373,99.3827,2021-08-06,1776.83,1756.27,-1.1571,1953.83,1548.57,11.2488,-11.8262,Consumer Cyclical,Specialty Retail,84465560993.3638,2310878048.55,2.3B,440572150.71,90550743742.02,10B-100B,10B-100B
DOCU,2021-06-04,earnings,2021-06-03,AMC,False,194.75,209.935,233.24,7.7972,19.7638,11.1011,1.466,2.6645,5.3186,7.4175,99.4872,2021-06-07,231.01,240.97,4.3115,288.94,305.61,19.907,26.8249,Technology,Software - Application,9751279221.0,4291907550.0,4.3B,431498883.42,45316522870.64,10B-100B,1B-10B
MDB,2021-06-04,earnings,2021-06-03,AMC,False,271.15,287.5,315.27,6.0299,16.2714,9.6591,1.6602,3.4619,3.6319,4.7002,99.2308,2021-06-07,316.35,314.5,-0.5848,357.75,376.72,13.752,19.7838,Technology,Software - Infrastructure,24811680375.0,1035788058.0,1.0B,204656129.0,25338100777.29,10B-100B,10B-100B
DASH,2021-05-14,earnings,2021-05-13,AMC,False,115.49,125.0,141.07,8.2345,22.1491,12.856,1.9211,4.4222,4.2862,5.0086,99.0909,2021-05-17,138.91,133.79,-3.6858,161.46,167.36,20.6817,25.0916,Communication Services,Internet Content & Information,69499527507.725,2153391229.0,2.2B,278629601.5,61466840112.53999,10B-100B,10B-100B
GNRC,2021-02-11,earnings,2021-02-11,BMO,False,277.54,293.5,316.11,5.7505,13.8971,7.7036,0.8614,2.6988,6.6761,5.1494,99.4942,2021-02-12,320.58,326.84,1.9527,325.89,327.05,-0.2907,0.0643,Industrials,Industrial - Machinery,15870407711.0,512027391.36,512M,146409204.99,18608978750.91,10B-100B,10B-100B
Z,2021-02-11,earnings,2021-02-10,AMC,False,164.7,184.577,194.0,12.0686,17.7899,5.1052,1.1139,3.1461,10.8342,5.6546,99.6405,2021-02-12,193.0,197.81,2.4922,146.17,141.4,-26.1059,-28.5173,Communication Services,Internet Content & Information,10714980000.0,2657377080.0,2.7B,356059378.61,46617469978.0,10B-100B,10B-100B
ZBRA,2021-02-11,earnings,2021-02-11,BMO,False,427.47,445.53,470.08,4.2249,9.968,5.5103,0.8421,1.5803,5.0169,6.3077,99.3202,2021-02-12,470.46,477.74,1.5474,473.9,507.85,-0.8038,6.3026,Technology,Communication Equipment,11894061868.0,264501323.84,265M,99345432.875,23124037626.56,10B-100B,10B-100B
ZG,2021-02-11,earnings,2021-02-10,AMC,False,171.71,189.67,200.6,10.4595,16.8249,5.7626,1.0228,2.9992,10.2266,5.6098,99.7506,2021-02-12,198.78,202.94,2.0928,150.23,143.25,-25.9732,-29.4126,Communication Services,Internet Content & Information,10714980000.0,443535025.2,444M,69619926.46,48203425142.2,10B-100B,10B-100B
BILL,2021-02-05,earnings,2021-02-04,AMC,False,139.87,153.88,184.69,10.0164,32.044,20.0221,1.4166,3.5672,7.071,8.983,99.6528,2021-02-08,180.0,179.01,-0.55,144.76,156.71,-19.133,-12.4574,Technology,Software - Application,4400770619.0,1196754262.0,1.2B,150958157.0,18277003663.6,10B-100B,1B-10B
