ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
NFLX,2024-10-18,earnings,2024-10-17,AMC,False,68.77,73.76,76.39,7.2561,11.0804,3.5656,0.9008,1.4724,8.0551,7.5252,99.5845,2024-10-21,76.58,77.21,0.8227,87.13,90.2,12.8481,16.8242,Communication Services,Entertainment,415122977305.0,12202629504.1,12.2B,1990472325.0,321663012000.0,100B+,100B+
SCHW,2024-10-15,earnings,2024-10-15,BMO,False,67.82,72.6,71.96,7.0481,6.1044,-0.8815,0.8679,1.425,8.1209,4.2837,99.8656,2024-10-16,72.68,72.08,-0.8255,80.19,77.94,11.2514,8.1299,Financial Services,Financial - Capital Markets,166985650637.7615,1561944402.76,1.6B,473959920.875,125148514399.99998,100B+,100B+
ORCL,2024-09-10,earnings,2024-09-09,AMC,False,139.89,154.23,155.89,10.2509,11.4376,1.0763,1.013,1.4889,10.1197,7.6818,99.5677,2024-09-11,156.78,157.18,0.2551,175.41,189.25,11.5982,20.4034,Technology,Software - Infrastructure,537216632340.0,5826265596.9,5.8B,641514697.52,448346810940.0,100B+,100B+
NVDA,2024-05-23,earnings,2024-05-22,AMC,False,94.95,102.03,103.8,7.4566,9.3207,1.7348,1.3646,3.0327,5.4641,3.0734,99.5161,2024-05-24,104.45,106.47,1.9339,126.4,113.06,18.7189,6.1895,Technology,Semiconductors,5366058251261.0,86679776064.0,86.7B,33406440102.2,2522859165145.8,100B+,100B+
META,2024-02-02,earnings,2024-02-01,AMC,False,394.78,459.6,474.99,16.4193,20.3176,3.3486,0.7878,1.3985,20.8419,14.5286,99.8158,2024-02-05,469.88,459.41,-2.2282,496.09,527.34,7.9842,14.7864,Communication Services,Internet Content & Information,1637608940072.0,40235284773.54,40.2B,6142379422.58,1205725605843.63,100B+,100B+
HD,2023-11-14,earnings,2023-11-14,BMO,False,288.07,300.89,303.63,4.4503,5.4015,0.9106,0.4848,1.0931,9.1789,4.9413,99.7955,2023-11-15,304.1,308.19,1.345,354.0,357.9,14.8642,16.1297,Consumer Cyclical,Home Improvement,351973034532.0,2414722327.35,2.4B,841888746.54,302423877798.54,100B+,100B+
LLY,2023-08-08,earnings,2023-08-08,BMO,False,454.08,506.0,521.6,11.4341,14.8696,3.083,0.5513,1.2088,20.7406,12.3015,100.0,2023-08-09,520.37,526.23,1.1261,586.46,571.76,11.4456,8.6521,Healthcare,Drug Manufacturers - General,951272204462.9998,7873292764.8,7.9B,1019339329.98,491212105600.0,100B+,100B+
META,2023-04-27,earnings,2023-04-26,AMC,False,209.4,239.89,238.56,14.5606,13.9255,-0.5544,2.8995,3.6565,5.0218,3.8084,99.4286,2023-04-28,239.01,240.32,0.5481,262.52,281.53,9.2377,17.148,Communication Services,Internet Content & Information,1637608940072.0,16984644435.36,17.0B,3927833696.475,605566223562.72,100B+,100B+
MSFT,2023-04-26,earnings,2023-04-25,AMC,False,275.42,296.7,295.37,7.7264,7.2435,-0.4483,1.1001,1.7746,7.0235,4.0818,100.0,2023-04-27,295.97,304.83,2.9935,332.89,335.85,9.2051,10.1762,Technology,Software - Infrastructure,3040126757701.0,19080665704.0,19.1B,7028935357.16,2194135369100.0,100B+,100B+
NVDA,2023-02-23,earnings,2023-02-22,AMC,False,20.75,23.44,23.66,12.9639,14.0241,0.9386,1.6738,3.6133,7.7454,3.8812,100.0,2023-02-24,23.23,23.29,0.2583,26.53,26.96,13.9116,15.7578,Technology,Semiconductors,5366058251261.0,26451771400.6,26.5B,10156914665.0,575056337643.06,100B+,100B+
T,2022-10-20,earnings,2022-10-20,BMO,False,15.54,16.21,16.74,4.3115,7.722,3.2696,0.6856,1.4243,6.2885,5.4216,99.8758,2022-10-21,16.83,17.1,1.6043,18.84,18.15,10.1754,6.1404,Communication Services,Telecommunications Services,201336594991.3755,1966878704.34,2.0B,735645914.5,116315211599.99998,100B+,100B+
NFLX,2022-10-19,earnings,2022-10-18,AMC,False,24.09,26.5,27.24,10.0042,13.076,2.7925,1.6067,3.3287,6.2264,3.9282,100.0,2022-10-20,27.28,26.82,-1.6862,28.8,28.82,7.3826,7.4571,Communication Services,Entertainment,415122977305.0,12715859454.0,12.7B,2663239253.5,114702192000.0,100B+,100B+
QCOM,2021-11-04,earnings,2021-11-03,AMC,False,138.48,156.325,156.11,12.8863,12.7311,-0.1375,0.6407,1.2309,20.1125,10.3429,99.9664,2021-11-05,157.075,163.03,3.7912,183.72,185.95,12.6909,14.0588,Technology,Semiconductors,221666740000.0,7543466242.8,7.5B,830722196.55,164539940000.0,100B+,100B+
PANW,2021-08-24,earnings,2021-08-23,AMC,False,372.5696,423.6496,441.8696,13.7102,18.6006,4.3007,0.5875,1.497,23.3372,12.425,100.0,2021-08-25,439.9996,447.0496,1.6023,490.4694,497.7696,9.7125,11.3455,Technology,Software - Infrastructure,146933841454.0,29515188082.04,29.5B,1724075362.5294,301139136131.3504,100B+,100B+
PANW,2020-11-16,earnings,2020-11-16,BMO,False,258.6998,269.6898,278.4998,4.2482,7.6537,3.2667,1.1085,1.972,3.8322,3.8812,99.0449,2020-11-17,278.4898,293.7096,5.4651,331.3996,370.5496,12.8324,26.1619,Technology,Software - Infrastructure,146933841454.0,5541664493.8458,5.5B,1340877906.8388,189800767431.7352,100B+,100B+
TTD,2020-11-06,earnings,2020-11-05,AMC,False,647.3,731.41,819.3401,12.994,26.5781,12.022,1.9409,3.4241,6.6948,7.762,99.5188,2020-11-09,800.0,761.37,-4.8287,885.26,779.2901,16.272,2.3537,Technology,Software - Application,13593914524.0,36579627212.723,36.6B,5019932827.3,385178604474.3528,100B+,10B-100B
QCOM,2020-11-05,earnings,2020-11-04,AMC,False,128.97,145.819,145.41,13.0643,12.7472,-0.2805,1.2995,2.2494,10.0533,5.6668,100.0,2020-11-06,146.01,145.01,-0.6849,158.8,156.64,9.5097,8.0201,Technology,Semiconductors,221666740000.0,4058521206.21,4.1B,810300130.18,153262140000.0,100B+,100B+
ZM,2020-09-01,earnings,2020-08-31,AMC,False,325.1,439.51,457.69,35.1922,40.7844,4.1364,1.1431,3.4315,30.788,11.8852,100.0,2020-09-02,445.67,423.56,-4.9611,482.23,453.0,13.8516,6.9506,Technology,Software - Application,30346588341.0,24417761500.0,24.4B,1474160000.0,134900252696.46,100B+,10B-100B
QCOM,2020-07-30,earnings,2020-07-29,AMC,False,93.03,102.42,107.19,10.0935,15.2209,4.6573,1.438,2.3702,7.0189,6.4217,99.9624,2020-07-31,105.66,105.61,-0.0473,119.1,117.68,12.7734,11.4288,Technology,Semiconductors,221666740000.0,4515112061.28,4.5B,622684567.695,112978260000.0,100B+,100B+
UPS,2020-07-30,earnings,2020-07-30,BMO,False,123.68,137.66,141.46,11.3034,14.3758,2.7604,1.2225,1.8824,9.2462,7.6371,100.0,2020-07-31,141.82,142.76,0.6628,163.62,166.63,14.6119,16.7204,Industrials,Integrated Freight & Logistics,83954932897.9528,4381137714.14,4.4B,301629741.285,120241883276.24,100B+,10B-100B
ADBE,2020-03-13,earnings,2020-03-12,AMC,False,285.0,312.88,335.5,9.7825,17.7193,7.2296,1.9956,2.7668,4.9019,6.4042,100.0,2020-03-16,288.356,286.03,-0.8066,332.55,355.39,16.264,24.2492,Technology,Software - Infrastructure,101656217500.1483,2997766310.0,3.0B,1460610615.97,135609100000.0,100B+,100B+
NOW,2019-10-24,earnings,2019-10-23,AMC,False,220.01,236.56,237.78,7.5224,8.0769,0.5157,1.4301,2.339,5.26,3.4531,99.6739,2019-10-25,237.77,241.22,1.451,279.75,286.2,15.973,18.6469,Technology,Software - Application,116053697112.1639,11144748600.0,11.1B,2391341900.0,245224416240.0,100B+,100B+
ANET,2019-02-15,earnings,2019-02-14,AMC,False,240.78,259.75,263.95,7.8786,9.6229,1.6169,1.4566,2.936,5.409,3.2776,99.5766,2019-02-19,264.59,269.58,1.8859,298.45,323.38,10.7093,19.957,Technology,Computer Hardware,179482011693.0,17273377891.2,17.3B,2691450238.08,332357773160.1,100B+,100B+
CMCSA,2018-10-25,earnings,2018-10-25,BMO,False,34.1063,35.8656,35.8256,5.1583,5.041,-0.1115,0.8148,1.6144,6.3311,3.1225,99.9098,2018-10-26,35.6257,35.2259,-1.1222,38.3446,34.3362,8.8534,-2.5257,Communication Services,Telecommunications Services,104373513709.5693,1212324296.1904,1.2B,841059125.2302,127977239309.1168,100B+,100B+
