ticker,event_date,event_type,earnings_date,time_of_day,tod_inferred,prev_close,open_1d,close_1d,gap_pct,cc_pct,o2c_1d_pct,sd60_gap,sd60_cc,z_gap,z_cc,gap_pctile,date_2d,open_2d,close_2d,o2c_2d_pct,close_1m,close_2m,fwd_1m_pct,fwd_2m_pct,sector,industry,market_cap,turnover,turnover_fmt,pre_turnover_20d_median,market_cap_at_event,mcap_bucket,mcap_bucket_snapshot
RRX,2026-02-05,earnings,2026-02-04,AMC,False,178.3,190.0,200.0,6.562,12.1705,5.2632,0.9563,2.5439,6.8619,4.7843,99.7776,2026-02-06,202.18,211.8,4.7581,201.4,207.65,-4.9103,-1.9594,Industrials,Industrial - Machinery,13964965024.0,963441000.0,963M,112107400.0,13313914600.0,10B-100B,10B-100B
ITT,2026-02-05,earnings,2026-02-05,BMO,False,185.15,200.3,202.05,8.1826,9.1277,0.8737,0.7999,1.4929,10.2291,6.1139,99.9506,2026-02-06,201.55,206.87,2.6395,189.94,215.8,-8.1839,4.3167,Industrials,Industrial - Machinery,18395488441.0,568614565.35,569M,122089623.545,18063804624.3,10B-100B,10B-100B
CDW,2026-02-04,earnings,2026-02-04,BMO,False,126.16,133.5,138.08,5.818,9.4483,3.4307,0.7357,1.5875,7.9082,5.9518,99.7791,2026-02-05,137.73,140.77,2.2072,120.74,126.73,-14.2289,-9.9737,Technology,Information Technology Services,15574685939.0,420812608.0,421M,196481082.75,17640196514.08,10B-100B,10B-100B
CHTR,2026-01-30,earnings,2026-01-30,BMO,False,191.52,204.12,206.12,6.5789,7.6232,0.9798,0.5292,2.1756,12.4324,3.504,99.7525,2026-02-02,208.84,213.61,2.284,232.0,219.79,8.6091,2.8931,Communication Services,Telecommunications Services,31668329645.0,1483333510.72,1.5B,391777494.035,25349668200.0,10B-100B,10B-100B
AKAM,2025-11-07,earnings,2025-11-06,AMC,False,73.0,78.9,83.74,8.0822,14.7123,6.1343,0.5207,1.5275,15.5222,9.6317,99.724,2025-11-10,83.81,87.12,3.9494,86.45,91.27,-0.7691,4.7635,Technology,Software - Infrastructure,21743848052.0,806349208.0,806M,121079434.18,12328454020.0,10B-100B,10B-100B
GMED,2025-11-07,earnings,2025-11-06,AMC,False,61.71,80.0,83.89,29.6386,35.9423,4.8625,0.473,1.7703,62.6597,20.3027,100.0,2025-11-10,83.37,86.36,3.5864,87.82,91.72,1.6906,6.2066,Healthcare,Medical - Devices,11859198457.0,1046815157.14,1.0B,80678727.0,11313762268.06,10B-100B,10B-100B
CMI,2025-11-06,earnings,2025-11-06,BMO,False,439.18,461.03,462.8,4.9752,5.3782,0.3839,0.6304,1.6248,7.8925,3.3101,99.6738,2025-11-07,462.8,473.34,2.2774,500.16,552.09,5.6661,16.6371,Industrials,Industrial - Machinery,97221577046.0,824281510.0,824M,339721288.83,63861342058.8,10B-100B,10B-100B
COHR,2025-11-06,earnings,2025-11-05,AMC,True,134.63,153.7,159.3,14.1647,18.3243,3.6435,3.2929,4.2423,4.3016,4.3194,99.8996,2025-11-07,146.5,154.51,5.4676,192.73,178.06,24.7363,15.2417,Technology,"Hardware, Equipment & Parts",59308679883.0,1720983372.3,1.7B,409724765.58,25261016297.4,10B-100B,10B-100B
DDOG,2025-11-06,earnings,2025-11-06,BMO,False,154.98,178.89,190.82,15.4278,23.1256,6.6689,1.0009,2.5143,15.4134,9.1975,99.8702,2025-11-07,184.29,191.24,3.7712,152.57,125.49,-20.2207,-34.3809,Technology,Software - Application,71170685387.0,4065846201.06,4.1B,483506948.47,67924325936.46,10B-100B,10B-100B
EXPD,2025-11-04,earnings,2025-11-04,BMO,False,122.46,129.89,135.73,6.0673,10.8362,4.4961,0.501,1.2984,12.1096,8.3459,99.9498,2025-11-05,134.17,137.92,2.795,151.47,156.9,9.8245,13.7616,Industrials,Integrated Freight & Logistics,20198074669.0,666685943.42,667M,108394390.0,17752281839.39,10B-100B,10B-100B
TER,2025-10-29,earnings,2025-10-28,AMC,False,144.38,170.01,173.94,17.7518,20.4737,2.3116,1.4502,3.0385,12.2413,6.738,100.0,2025-10-30,172.75,176.88,2.3907,179.63,193.56,1.5547,9.4301,Technology,Semiconductors,56112537969.0,2122728972.0,2.1B,412470473.04,27228943658.28,10B-100B,10B-100B
STX,2025-10-29,earnings,2025-10-28,AMC,False,223.0,240.52,265.62,7.8565,19.1121,10.4357,1.4117,2.9141,5.5653,6.5585,99.623,2025-10-30,258.21,268.33,3.9193,270.1,275.39,0.6596,2.6311,Technology,Computer Hardware,181355287585.0,2629862448.9,2.6B,1125590074.0,59559704855.04,10B-100B,100B+
AA,2025-10-23,earnings,2025-10-22,AMC,False,35.65,37.69,40.14,5.7223,12.5947,6.5004,1.4391,2.984,3.9763,4.2207,99.3709,2025-10-24,38.48,39.42,2.4428,38.72,53.63,-1.7757,36.0477,Basic Materials,Aluminum,17849511145.0,813966948.0,814M,240573787.0,10592539582.5,10B-100B,10B-100B
CRS,2025-10-23,earnings,2025-10-23,BMO,False,244.79,267.62,300.27,9.3264,22.6643,12.2001,0.7434,2.6467,12.5458,8.5633,99.9245,2025-10-24,302.99,314.21,3.7031,315.49,334.42,0.4074,6.432,Industrials,Manufacturing - Metal Fabrication,21099491992.0,1180833394.44,1.2B,194300768.2,14919098715.24,10B-100B,10B-100B
TTAN,2025-09-05,earnings,2025-09-04,AMC,False,100.31,112.17,113.99,11.8233,13.6377,1.6225,0.9736,2.1927,12.1442,6.2195,99.4475,2025-09-08,115.0,119.02,3.4957,99.4,91.79,-16.4846,-22.8785,Technology,Software - Application,7554473552.0,412016855.0,412M,72764724.97,10858781897.71,10B-100B,1B-10B
MDB,2025-08-27,earnings,2025-08-26,AMC,False,214.34,282.05,295.7,31.59,37.9584,4.8396,2.4204,3.2102,13.0517,11.8242,100.0,2025-08-28,299.49,318.1,6.2139,317.0,336.46,-0.3458,5.7718,Technology,Software - Infrastructure,24811680375.0,6134897066.7,6.1B,487266067.34,23765269133.9,10B-100B,10B-100B
BDX,2025-08-07,earnings,2025-08-07,BMO,False,106.56,115.79,115.99,8.6618,8.8495,0.1727,0.5414,1.3916,15.9975,6.3593,100.0,2025-08-08,115.5,119.59,3.5411,117.74,119.86,-1.547,0.2258,Healthcare,Medical - Instruments & Supplies,53442150349.0,907972387.77,908M,520378876.64,42022608764.99,10B-100B,10B-100B
CRH,2025-08-07,earnings,2025-08-06,AMC,False,97.6,106.13,106.92,8.7398,9.5492,0.7444,1.1536,1.4966,7.5758,6.3808,99.9745,2025-08-08,107.0,109.3,2.1495,110.72,117.85,1.2992,7.8225,Basic Materials,Construction Materials,74430822060.0,1043625377.52,1.0B,342178371.42,71443967094.72,10B-100B,10B-100B
RDDT,2025-08-01,earnings,2025-07-31,AMC,False,160.59,182.0,188.64,13.3321,17.4668,3.6484,2.5008,3.942,5.3311,4.4309,99.4169,2025-08-04,191.7,201.76,5.2478,223.14,200.92,10.5967,-0.4163,Communication Services,Internet Content & Information,29324900540.0,5142005712.0,5.1B,753441781.4,36314905682.88,10B-100B,10B-100B
EBAY,2025-07-31,earnings,2025-07-30,AMC,False,77.56,88.2,91.75,13.7184,18.2955,4.0249,0.5049,1.2233,27.1719,14.9562,100.0,2025-08-01,89.18,91.74,2.8706,89.89,87.58,-2.0166,-4.5346,Consumer Cyclical,Specialty Retail,49017600000.0,1860709909.75,1.9B,322639973.0,40737000000.0,10B-100B,10B-100B
GNRC,2025-07-30,earnings,2025-07-30,BMO,False,151.32,165.0,181.0,9.0404,19.6141,9.697,1.1926,1.9342,7.5802,10.1409,99.7942,2025-07-31,181.0,194.69,7.5635,185.25,167.4,-4.8487,-14.0172,Industrials,Industrial - Machinery,15870407711.0,893180700.0,893M,128686624.53,10655231261.0,10B-100B,10B-100B
AVAV,2025-06-25,earnings,2025-06-24,AMC,True,193.28,223.84,234.94,15.8113,21.5542,4.9589,1.8191,3.1937,8.6917,6.749,99.9486,2025-06-26,238.0,272.37,14.4412,270.63,245.9,-0.6388,-9.7184,Industrials,Aerospace & Defense,11347653028.0,1490368908.1,1.5B,133999266.105,11731493960.0,10B-100B,10B-100B
ULTA,2025-05-30,earnings,2025-05-29,AMC,False,421.79,468.16,471.46,10.9936,11.776,0.7049,1.8469,3.1463,5.9526,3.7428,99.6902,2025-06-02,465.27,475.68,2.2374,474.84,507.73,-0.1766,6.7377,Consumer Cyclical,Specialty Retail,28506244590.837,2166133342.12,2.2B,247118314.455,20620073465.64,10B-100B,10B-100B
EXEL,2025-05-14,earnings,2025-05-13,AMC,False,36.95,40.65,44.65,10.0135,20.839,9.8401,1.0685,2.1346,9.3712,9.7625,99.7152,2025-05-15,44.55,46.26,3.8384,41.75,44.87,-9.7492,-3.0048,Healthcare,Biotechnology,12432022405.0,576838082.9,577M,82754351.85,11223004455.95,10B-100B,10B-100B
NRG,2025-05-12,earnings,2025-05-12,BMO,False,119.33,137.0,150.61,14.8077,26.213,9.9343,1.9284,4.1632,7.6785,6.2963,99.9482,2025-05-13,149.63,156.71,4.7317,151.0,146.88,-3.6437,-6.2727,Utilities,Independent Power Producers,33291814510.0,1544946234.86,1.5B,211300042.7,31776672246.700005,10B-100B,10B-100B
TOST,2025-05-09,earnings,2025-05-08,AMC,False,36.65,39.84,40.84,8.704,11.4325,2.51,2.3223,3.7228,3.748,3.0709,99.3407,2025-05-12,41.82,42.87,2.5108,43.23,44.49,0.8397,3.7789,Technology,Software - Infrastructure,17369609865.0,980180420.0,980M,230522710.175,23674903402.72,10B-100B,10B-100B
GEN,2025-05-07,earnings,2025-05-06,AMC,False,25.72,26.99,27.84,4.9378,8.2426,3.1493,1.1139,2.2277,4.433,3.7,99.5075,2025-05-08,27.79,28.4,2.195,29.33,29.68,3.2746,4.507,Technology,Software - Infrastructure,13657717266.0,243849529.92,244M,87848708.48,16861685760.0,10B-100B,10B-100B
CART,2025-05-02,earnings,2025-05-01,AMC,False,39.8,43.52,45.22,9.3467,13.6181,3.9062,2.0429,3.207,4.5752,4.2464,99.7537,2025-05-05,45.5,47.09,3.4945,46.2,48.85,-1.89,3.7375,Consumer Cyclical,Specialty Retail,9347894967.0,559986708.54,560M,172013673.66,10628048460.4,10B-100B,1B-10B
CARR,2025-05-01,earnings,2025-05-01,BMO,False,62.54,67.72,69.8,8.2827,11.6086,3.0715,1.401,2.5339,5.912,4.5814,99.8444,2025-05-02,70.0,71.53,2.1857,70.8,75.65,-1.0206,5.7598,Industrials,Construction,54452852532.0,740152220.0,740M,311789687.055,57974513525.4,10B-100B,10B-100B
VEEV,2025-03-06,earnings,2025-03-05,AMC,False,219.94,232.84,236.14,5.8652,7.3656,1.4173,1.5287,1.9681,3.8367,3.7425,99.4759,2025-03-07,233.64,246.8,5.6326,214.74,238.32,-12.9903,-3.436,Healthcare,Medical - Healthcare Information Services,29919140000.0,948335878.6,948M,210618969.805,38568982340.0,10B-100B,10B-100B
OKTA,2025-03-04,earnings,2025-03-03,AMC,False,87.16,100.06,108.31,14.8004,24.2657,8.2451,1.7716,2.084,8.3542,11.6439,99.8489,2025-03-05,108.64,116.31,7.06,100.27,115.71,-13.7907,-0.5159,Technology,Software - Infrastructure,14120326929.0,1879408983.68,1.9B,215761975.965,18326052000.0,10B-100B,10B-100B
HOOD,2025-02-13,earnings,2025-02-12,AMC,False,55.91,62.09,63.8,11.0535,14.112,2.7541,2.7189,3.959,4.0654,3.5645,99.3251,2025-02-14,63.31,65.28,3.1117,40.1,40.66,-38.5723,-37.7145,Financial Services,Financial - Capital Markets,71439467188.0,4975742860.0,5.0B,999317466.0,57452222572.8,10B-100B,10B-100B
NET,2025-02-07,earnings,2025-02-06,AMC,False,141.52,153.5,166.66,8.4652,17.7643,8.5733,2.1557,2.8994,3.927,6.1269,99.4105,2025-02-10,167.5,172.49,2.9791,119.4,105.5,-30.7786,-38.837,Technology,Software - Infrastructure,70916985778.0,2512899480.0,2.5B,378615601.0,58893326339.38,10B-100B,10B-100B
DOCS,2025-02-07,earnings,2025-02-06,AMC,False,58.26,72.5,79.23,24.4422,35.9938,9.2828,4.8093,5.4086,5.0823,6.6549,99.78,2025-02-10,80.64,83.14,3.1002,64.3,51.57,-22.6606,-37.9721,Healthcare,Medical - Healthcare Information Services,4968852643.0,813280104.0,813M,75710214.11,14884014931.29,10B-100B,1B-10B
RBC,2025-01-31,earnings,2025-01-31,BMO,False,322.02,347.12,348.75,7.7945,8.3007,0.4696,0.8844,1.8236,8.813,4.5519,99.9473,2025-02-03,349.61,367.29,5.0571,356.03,317.19,-3.0657,-13.6404,Industrials,Manufacturing - Tools & Accessories,19385584989.0,122585625.0,123M,31351359.98,11027112648.75,10B-100B,10B-100B
CIEN,2024-12-12,earnings,2024-12-12,BMO,False,73.21,83.67,84.52,14.2877,15.4487,1.0159,1.0089,2.2581,14.1618,6.8415,99.8936,2024-12-13,87.16,89.72,2.9371,84.04,89.65,-6.3308,-0.078,Technology,Communication Equipment,81608102143.0,959522428.16,960M,96969090.345,11950995050.04,10B-100B,10B-100B
BJ,2024-11-21,earnings,2024-11-21,BMO,False,85.7,89.49,92.79,4.4224,8.273,3.6876,0.6224,1.202,7.1058,6.8829,99.441,2024-11-22,93.52,96.74,3.4431,93.79,98.66,-3.0494,1.9847,Consumer Defensive,Discount Stores,12494648244.0,536547132.99,537M,85417749.445,12032728737.21,10B-100B,10B-100B
KEYS,2024-11-20,earnings,2024-11-19,AMC,False,152.13,165.21,165.48,8.5979,8.7754,0.1634,0.9413,1.6175,9.1337,5.4254,99.7242,2024-11-21,165.39,170.43,3.0473,162.71,168.65,-4.5297,-1.0444,Technology,"Hardware, Equipment & Parts",62024059950.0,533414520.24,533M,155225687.665,28380316440.0,10B-100B,10B-100B
WIX,2024-11-20,earnings,2024-11-20,BMO,False,183.95,209.0,210.27,13.6178,14.3082,0.6077,0.6486,2.1965,20.997,6.5142,99.928,2024-11-21,211.0,219.19,3.8815,221.0,234.42,0.8258,6.9483,Technology,Software - Infrastructure,4177004300.0,564785220.0,565M,60179537.96,11574837825.0,10B-100B,1B-10B
PODD,2024-11-08,earnings,2024-11-07,AMC,False,244.98,256.9,268.0,4.8657,9.3967,4.3207,0.8158,1.8886,5.9642,4.9756,99.4381,2024-11-11,268.16,275.7,2.8118,273.47,267.04,-0.8089,-3.1411,Healthcare,Medical - Devices,16921755040.0,424238908.0,424M,101773406.5,18562932096.0,10B-100B,10B-100B
APP,2024-11-07,earnings,2024-11-06,AMC,False,168.55,230.0,246.53,36.458,46.2652,7.187,1.3607,3.1504,26.7933,14.6854,100.0,2024-11-08,249.09,290.01,16.4278,321.06,315.68,10.7065,8.8514,Technology,Software - Application,164842158162.0,4583685695.83,4.6B,570285848.76,82819167400.3,10B-100B,100B+
HUBS,2024-11-07,earnings,2024-11-06,AMC,False,597.79,632.01,644.61,5.7244,7.8322,1.9936,0.7556,1.6181,7.5764,4.8403,99.2114,2024-11-08,640.0,656.56,2.5875,720.62,699.14,9.7569,6.4853,Technology,Software - Application,15128095077.0,981962131.23,982M,210672411.195,33015468026.01,10B-100B,10B-100B
MCK,2024-11-07,earnings,2024-11-06,AMC,False,549.31,606.29,607.51,10.373,10.5951,0.2012,0.7524,1.9488,13.7862,5.4367,100.0,2024-11-08,598.86,613.0,2.3612,583.96,585.08,-4.7374,-4.5546,Healthcare,Medical - Distribution,107422721470.8354,1497669495.09,1.5B,378518642.1,74412077370.0,10B-100B,100B+
Z,2024-11-07,earnings,2024-11-06,AMC,False,58.68,68.55,72.63,16.82,23.773,5.9519,0.9231,2.3567,18.2219,10.0873,100.0,2024-11-08,72.08,73.89,2.5111,82.02,70.83,11.0028,-4.1413,Communication Services,Internet Content & Information,10714980000.0,844559724.87,845M,157660742.28,17452715693.309998,10B-100B,10B-100B
ALAB,2024-11-05,earnings,2024-11-04,AMC,False,69.65,86.35,95.91,23.977,37.7028,11.0712,2.4876,4.847,9.6388,7.7785,99.3865,2024-11-06,90.0,98.17,9.0778,120.4,130.77,22.6444,33.2077,Technology,Semiconductors,35039210890.0,2374437252.21,2.4B,201530684.96,16439735429.49,10B-100B,10B-100B
TWLO,2024-10-31,earnings,2024-10-30,AMC,False,70.57,80.5,80.65,14.0711,14.2837,0.1863,0.7202,1.728,19.5377,8.2662,99.8573,2024-11-01,81.0,84.84,4.7407,107.3,113.09,26.4734,33.298,Communication Services,Internet Content & Information,29258964731.0,692146526.3,692M,107452609.0,12240561809.0,10B-100B,10B-100B
CDNS,2024-10-29,earnings,2024-10-28,AMC,False,252.77,274.94,284.45,8.7708,12.5331,3.4589,1.451,2.2285,6.0447,5.6241,99.9195,2024-10-30,280.5,290.0,3.3868,306.81,300.46,5.7966,3.6069,Technology,Software - Application,98753160640.0,1704234671.85,1.7B,452892766.11,78455861200.0,10B-100B,10B-100B
IOT,2024-09-06,earnings,2024-09-05,AMC,False,38.75,43.15,44.02,11.3548,13.6,2.0162,1.631,2.7866,6.9621,4.8804,99.2679,2024-09-09,43.63,46.14,5.7529,47.26,50.26,2.4274,8.9293,Technology,Software - Infrastructure,19710457711.0,551281168.5,551M,108103353.6,25248870677.06,10B-100B,10B-100B
Z,2024-08-08,earnings,2024-08-07,AMC,False,41.77,48.33,49.4,15.7051,18.2667,2.2139,1.3685,3.0151,11.4762,6.0585,100.0,2024-08-09,49.82,51.92,4.2152,56.18,60.42,8.2049,16.3713,Communication Services,Internet Content & Information,10714980000.0,641603248.0,642M,186017691.24,11870634107.8,10B-100B,10B-100B
ZG,2024-08-08,earnings,2024-08-07,AMC,False,40.35,46.59,47.7,15.4647,18.2156,2.3825,1.4469,2.9636,10.6884,6.1465,99.9695,2024-08-09,48.11,49.96,3.8454,54.34,58.69,8.767,17.474,Communication Services,Internet Content & Information,10714980000.0,100028283.3,100M,30514289.125,11462130504.900002,10B-100B,10B-100B
AXON,2024-08-07,earnings,2024-08-06,AMC,False,295.0,330.0,349.24,11.8644,18.3864,5.8303,0.7738,1.6661,15.3321,11.0359,99.8366,2024-08-08,350.9,368.46,5.0043,364.39,426.99,-1.1046,15.885,Industrials,Aerospace & Defense,44947123744.0,1189907827.4,1.2B,165132893.835,28149469371.48,10B-100B,10B-100B
DASH,2024-08-02,earnings,2024-08-01,AMC,False,108.2,116.66,117.23,7.8189,8.3457,0.4886,1.0186,2.0199,7.6758,4.1317,99.2383,2024-08-05,106.31,121.3,14.1003,125.42,142.12,3.3965,17.1641,Communication Services,Internet Content & Information,69499527507.725,1484905518.0,1.5B,409944140.42,51079305780.060005,10B-100B,10B-100B
MELI,2024-08-02,earnings,2024-08-01,AMC,False,1606.06,1701.21,1776.14,5.9244,10.5899,4.4045,0.7343,1.8148,8.0682,5.8354,99.1821,2024-08-05,1666.0,1776.0,6.6026,1991.59,1959.2,12.1391,10.3153,Consumer Cyclical,Specialty Retail,84465560993.3638,1702074962.0,1.7B,456606428.315,90045292837.48001,10B-100B,10B-100B
EXAS,2024-08-01,earnings,2024-07-31,AMC,True,45.68,55.23,57.91,20.9063,26.7732,4.8524,1.7833,3.3285,11.7232,8.0437,99.9454,2024-08-02,55.35,57.35,3.6134,60.01,66.9,4.6382,16.6521,Healthcare,Medical - Diagnostics & Research,20026082216.0,634458659.13,634M,111542171.245,11054336299.01,10B-100B,10B-100B
CHTR,2024-07-26,earnings,2024-07-26,BMO,False,315.23,357.74,367.62,13.4854,16.6196,2.7618,0.7219,1.8804,18.6815,8.8382,99.9727,2024-07-29,366.52,377.36,2.9575,360.77,317.01,-4.3963,-15.9927,Communication Services,Telecommunications Services,31668329645.0,1824390714.96,1.8B,397908562.425,45211745700.0,10B-100B,10B-100B
AVTR,2024-07-26,earnings,2024-07-26,BMO,False,22.82,24.11,25.6,5.6529,12.1823,6.18,1.2041,1.7247,4.6946,7.0636,99.464,2024-07-29,25.54,26.25,2.78,25.61,26.06,-2.4381,-0.7238,Healthcare,Medical - Instruments & Supplies,5578111634.0,556158182.4,556M,123572226.295,17478538291.2,10B-100B,1B-10B
MOH,2024-07-25,earnings,2024-07-24,AMC,False,288.72,318.0,324.17,10.1413,12.2783,1.9403,0.6207,1.7947,16.3374,6.8414,99.8361,2024-07-26,324.69,335.36,3.2862,347.29,344.5,3.5574,2.7254,Healthcare,Medical - Healthcare Plans,9981318000.0,938364201.39,938M,181116753.83,16889257000.0,10B-100B,1B-10B
BBY,2024-05-30,earnings,2024-05-30,BMO,False,71.9,77.95,81.55,8.4145,13.4214,4.6183,0.8488,1.5246,9.9137,8.803,99.7517,2024-05-31,81.2,84.82,4.4581,82.17,85.67,-3.1243,1.0021,Consumer Cyclical,Specialty Retail,13820935695.0,1136195375.0,1.1B,169787057.0,17053165150.0,10B-100B,10B-100B
GEN,2024-05-10,earnings,2024-05-09,AMC,False,20.34,22.47,23.46,10.472,15.3392,4.4059,0.6699,1.4712,15.6319,10.4261,99.8892,2024-05-13,23.46,24.0,2.3018,24.89,25.36,3.7083,5.6667,Technology,Software - Infrastructure,13657717266.0,319533106.02,320M,68151488.3,14208877440.0,10B-100B,10B-100B
STE,2024-05-09,earnings,2024-05-08,AMC,False,210.09,222.99,225.99,6.1402,7.5682,1.3454,0.5362,1.2485,11.4516,6.0618,99.9446,2024-05-10,225.5,231.33,2.5854,225.44,221.72,-2.5461,-4.1542,Healthcare,Medical - Devices,22333643637.0,209277587.52,209M,111307586.76,22180242337.92,10B-100B,10B-100B
NTRA,2024-02-29,earnings,2024-02-28,AMC,False,76.55,85.73,86.49,11.9922,12.985,0.8865,1.4795,2.3778,8.1055,5.4609,99.8163,2024-03-01,86.74,89.41,3.0782,91.91,94.15,2.7961,5.3014,Healthcare,Medical - Diagnostics & Research,29245935150.0,335469973.86,335M,76025328.295,12258314190.0,10B-100B,10B-100B
PSTG,2024-02-29,earnings,2024-02-28,AMC,True,42.12,47.58,52.65,12.963,25.0,10.6557,1.4114,2.4432,9.1842,10.2324,99.8105,2024-03-01,52.22,55.33,5.9556,51.66,50.13,-6.6329,-9.3982,Technology,Computer Hardware,22130968482.0,708155715.15,708M,135674152.66,17398767964.5,10B-100B,10B-100B
ZM,2024-02-27,earnings,2024-02-26,AMC,False,63.12,67.15,68.17,6.3847,8.0006,1.519,0.8278,1.7969,7.7125,4.4526,99.3448,2024-02-28,67.73,69.62,2.7905,65.37,63.32,-6.1046,-9.0491,Technology,Software - Application,30346588341.0,1265096201.37,1.3B,207898097.02,20092530372.78,10B-100B,10B-100B
PLTR,2024-02-06,earnings,2024-02-05,AMC,False,16.72,20.3,21.87,21.4115,30.8014,7.734,1.4125,2.9446,15.1587,10.4604,100.0,2024-02-07,21.6,23.6,9.2593,26.04,22.81,10.339,-3.3475,Technology,Software - Infrastructure,374129812723.0,9213207376.95,9.2B,660176744.965,50215050900.0,10B-100B,100B+
PH,2024-02-01,earnings,2024-02-01,BMO,False,464.5,492.2,500.18,5.9634,7.6814,1.6213,0.7417,1.046,8.0405,7.3438,99.7177,2024-02-02,499.59,510.36,2.1558,528.0,555.65,3.4564,8.8741,Industrials,Industrial - Machinery,114359745598.5557,816643886.0,817M,243564249.0,63065890050.02,10B-100B,100B+
PATH,2023-12-01,earnings,2023-11-30,AMC,False,19.76,22.61,25.04,14.4231,26.7206,10.7475,1.3319,3.3805,10.8289,7.9043,99.848,2023-12-04,24.26,25.25,4.0808,22.57,22.51,-10.6139,-10.8515,Technology,Software - Infrastructure,6400953993.0,1344073181.76,1.3B,110873547.17,13474348017.6,10B-100B,1B-10B
NTAP,2023-11-29,earnings,2023-11-28,AMC,False,78.11,86.89,89.54,11.2406,14.6332,3.0498,0.5756,1.1297,19.5278,12.9535,99.9428,2023-11-30,89.27,91.39,2.3748,86.21,87.45,-5.668,-4.3112,Technology,Computer Hardware,23020555527.0,752422528.0,752M,91522046.6,17734323201.760002,10B-100B,10B-100B
