timestamp,symbol,sec_type,expiry,right,strike,what_to_show,open,high,low,close,volume,bar_count,wap,contract_con_id,local_symbol
2026-04-15T13:32:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:32:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:33:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:33:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:33:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:33:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:33:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:33:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:34:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:34:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.55,0.55,0.55,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:34:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.55,0.6,0.55,0.6,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:34:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.6,0.6,0.6,0.6,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:34:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.6,0.6,0.6,0.6,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:34:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.6,0.6,0.6,0.6,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:35:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.6,0.6,0.6,0.6,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:35:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.6,0.6,0.6,0.6,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:35:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.6,0.6,0.6,0.6,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:35:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.6,0.6,0.6,0.6,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:35:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.6,0.85,0.6,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:35:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:36:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:36:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:36:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:36:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:36:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:36:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:37:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:37:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:37:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:37:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:37:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:37:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:38:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:38:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:38:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:38:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:38:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:38:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:39:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:39:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:39:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:39:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:39:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:39:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:40:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:40:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:40:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:40:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:40:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:40:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.65,0.65,0.65,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:41:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.65,0.7,0.65,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:41:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:41:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:41:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:41:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:41:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:42:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:42:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:42:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:42:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:42:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:42:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:43:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:43:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:43:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:43:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:43:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:43:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:44:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:44:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:44:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:44:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:44:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:44:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:45:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:45:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:45:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:45:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:45:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:45:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:46:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:46:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:46:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:46:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:46:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:46:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:47:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:47:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:47:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:47:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:47:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:47:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:48:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:48:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:48:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:48:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:48:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:48:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:49:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:49:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:49:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:49:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:49:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:49:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:50:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:50:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:50:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:50:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:50:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:50:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:51:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:51:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:51:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:51:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:51:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:51:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:52:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:52:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:52:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:52:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:52:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:52:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:53:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:53:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:53:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:53:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:53:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:53:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:54:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:54:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:54:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:54:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:54:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:54:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:55:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:55:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:55:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:55:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:55:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:55:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:56:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:56:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:56:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:56:30+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:56:40+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:56:50+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:57:00+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:57:10+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
2026-04-15T13:57:20+00:00,LWLG,OPT,20260618,C,20.0,BID,0.7,0.7,0.7,0.7,-1.0,-1,-1.0,872916649,LWLG  260618C00020000
