timestamp,symbol,sec_type,expiry,right,strike,what_to_show,open,high,low,close,volume,bar_count,wap,contract_con_id,local_symbol
2026-05-15T13:30:00+00:00,LWLG,STK,,,0.0,TRADES,14.12,14.15,13.9,14.0221,334132.0,598,14.10821,49462420,LWLG
2026-05-15T13:30:10+00:00,LWLG,STK,,,0.0,TRADES,14.04,14.35,14.02,14.2788,65218.0,178,14.18253,49462420,LWLG
2026-05-15T13:30:20+00:00,LWLG,STK,,,0.0,TRADES,14.2708,14.35,14.22,14.225,12276.0,50,14.31408,49462420,LWLG
2026-05-15T13:30:30+00:00,LWLG,STK,,,0.0,TRADES,14.225,14.245,14.16,14.23,4139.0,22,14.18234,49462420,LWLG
2026-05-15T13:30:40+00:00,LWLG,STK,,,0.0,TRADES,14.23,14.23,14.08,14.09,4431.0,20,14.12732,49462420,LWLG
2026-05-15T13:30:50+00:00,LWLG,STK,,,0.0,TRADES,14.07,14.12,14.04,14.08,3514.0,12,14.09787,49462420,LWLG
2026-05-15T13:31:00+00:00,LWLG,STK,,,0.0,TRADES,14.04,14.04,13.92,14.005,22462.0,85,13.98636,49462420,LWLG
2026-05-15T13:31:10+00:00,LWLG,STK,,,0.0,TRADES,14.0877,14.11,13.92,14.0,4113.0,13,14.00199,49462420,LWLG
2026-05-15T13:31:20+00:00,LWLG,STK,,,0.0,TRADES,13.92,13.92,13.78,13.7901,33248.0,139,13.8412,49462420,LWLG
2026-05-15T13:31:30+00:00,LWLG,STK,,,0.0,TRADES,13.7901,13.9999,13.76,13.8485,11784.0,33,13.79716,49462420,LWLG
2026-05-15T13:31:40+00:00,LWLG,STK,,,0.0,TRADES,13.7501,13.9,13.7501,13.7712,3932.0,12,13.81786,49462420,LWLG
2026-05-15T13:31:50+00:00,LWLG,STK,,,0.0,TRADES,13.8587,13.89,13.7801,13.8582,27494.0,17,13.79998,49462420,LWLG
2026-05-15T13:32:00+00:00,LWLG,STK,,,0.0,TRADES,13.81,13.905,13.81,13.838,1050.0,3,13.86324,49462420,LWLG
2026-05-15T13:32:10+00:00,LWLG,STK,,,0.0,TRADES,13.86,14.0,13.86,13.9994,2630.0,18,13.92872,49462420,LWLG
2026-05-15T13:32:20+00:00,LWLG,STK,,,0.0,TRADES,13.95,13.9989,13.9001,13.925,6418.0,21,13.93305,49462420,LWLG
2026-05-15T13:32:30+00:00,LWLG,STK,,,0.0,TRADES,13.9,13.95,13.8615,13.905,4439.0,16,13.89506,49462420,LWLG
2026-05-15T13:32:40+00:00,LWLG,STK,,,0.0,TRADES,13.905,13.905,13.8,13.85,33776.0,61,13.81958,49462420,LWLG
2026-05-15T13:32:50+00:00,LWLG,STK,,,0.0,TRADES,13.8225,13.9,13.8,13.87,21199.0,59,13.85404,49462420,LWLG
2026-05-15T13:33:00+00:00,LWLG,STK,,,0.0,TRADES,13.876,13.9,13.81,13.8441,10326.0,12,13.82245,49462420,LWLG
2026-05-15T13:33:10+00:00,LWLG,STK,,,0.0,TRADES,13.86,13.881,13.83,13.845,8727.0,24,13.86133,49462420,LWLG
2026-05-15T13:33:20+00:00,LWLG,STK,,,0.0,TRADES,13.88,13.95,13.86,13.92,11111.0,23,13.92875,49462420,LWLG
2026-05-15T13:33:30+00:00,LWLG,STK,,,0.0,TRADES,13.9,13.9899,13.89,13.94,3841.0,16,13.92043,49462420,LWLG
2026-05-15T13:33:40+00:00,LWLG,STK,,,0.0,TRADES,13.93,13.945,13.915,13.945,4714.0,16,13.92949,49462420,LWLG
2026-05-15T13:33:50+00:00,LWLG,STK,,,0.0,TRADES,13.9742,13.99,13.9,13.955,3128.0,13,13.96945,49462420,LWLG
2026-05-15T13:34:00+00:00,LWLG,STK,,,0.0,TRADES,13.975,14.0,13.955,13.985,11765.0,24,13.98882,49462420,LWLG
2026-05-15T13:34:10+00:00,LWLG,STK,,,0.0,TRADES,14.0,14.0199,13.98,14.0199,15031.0,31,13.99892,49462420,LWLG
2026-05-15T13:34:20+00:00,LWLG,STK,,,0.0,TRADES,14.01,14.1,14.01,14.085,1798.0,11,14.04191,49462420,LWLG
2026-05-15T13:34:30+00:00,LWLG,STK,,,0.0,TRADES,14.09,14.145,14.09,14.145,2970.0,7,14.12906,49462420,LWLG
2026-05-15T13:34:40+00:00,LWLG,STK,,,0.0,TRADES,14.16,14.16,14.142,14.16,5354.0,25,14.15408,49462420,LWLG
2026-05-15T13:34:50+00:00,LWLG,STK,,,0.0,TRADES,14.1598,14.1598,14.13,14.1498,5053.0,40,14.13949,49462420,LWLG
2026-05-15T13:35:00+00:00,LWLG,STK,,,0.0,TRADES,14.14,14.235,14.04,14.04,13932.0,80,14.12326,49462420,LWLG
2026-05-15T13:35:10+00:00,LWLG,STK,,,0.0,TRADES,14.06,14.2656,14.06,14.1236,4503.0,12,14.12374,49462420,LWLG
2026-05-15T13:35:20+00:00,LWLG,STK,,,0.0,TRADES,14.1,14.2,14.1,14.2,900.0,4,14.16778,49462420,LWLG
2026-05-15T13:35:30+00:00,LWLG,STK,,,0.0,TRADES,14.18,14.3,14.1501,14.3,2905.0,12,14.19853,49462420,LWLG
2026-05-15T13:35:40+00:00,LWLG,STK,,,0.0,TRADES,14.225,14.299,14.225,14.2638,1500.0,7,14.27511,49462420,LWLG
2026-05-15T13:35:50+00:00,LWLG,STK,,,0.0,TRADES,14.235,14.2999,14.235,14.235,1900.0,4,14.25692,49462420,LWLG
2026-05-15T13:36:00+00:00,LWLG,STK,,,0.0,TRADES,14.235,14.2799,14.17,14.22,4150.0,13,14.24386,49462420,LWLG
2026-05-15T13:36:10+00:00,LWLG,STK,,,0.0,TRADES,14.23,14.27,14.17,14.196,2110.0,14,14.21398,49462420,LWLG
2026-05-15T13:36:20+00:00,LWLG,STK,,,0.0,TRADES,14.2,14.21,14.1656,14.21,4800.0,19,14.19376,49462420,LWLG
2026-05-15T13:36:30+00:00,LWLG,STK,,,0.0,TRADES,14.17,14.21,14.14,14.1888,4783.0,24,14.16974,49462420,LWLG
2026-05-15T13:36:40+00:00,LWLG,STK,,,0.0,TRADES,14.21,14.23,14.195,14.2,3598.0,20,14.20767,49462420,LWLG
2026-05-15T13:36:50+00:00,LWLG,STK,,,0.0,TRADES,14.215,14.215,14.1422,14.15,4182.0,19,14.16174,49462420,LWLG
2026-05-15T13:37:00+00:00,LWLG,STK,,,0.0,TRADES,14.15,14.2,14.15,14.17,3159.0,14,14.16535,49462420,LWLG
2026-05-15T13:37:10+00:00,LWLG,STK,,,0.0,TRADES,14.15,14.2,14.15,14.15,7975.0,50,14.15823,49462420,LWLG
2026-05-15T13:37:20+00:00,LWLG,STK,,,0.0,TRADES,14.16,14.225,14.15,14.2,6926.0,31,14.19625,49462420,LWLG
2026-05-15T13:37:30+00:00,LWLG,STK,,,0.0,TRADES,14.2122,14.22,14.14,14.15,24843.0,60,14.15489,49462420,LWLG
2026-05-15T13:37:40+00:00,LWLG,STK,,,0.0,TRADES,14.15,14.24,14.15,14.24,12910.0,32,14.19858,49462420,LWLG
2026-05-15T13:37:50+00:00,LWLG,STK,,,0.0,TRADES,14.1889,14.2699,14.1889,14.215,1506.0,4,14.2241,49462420,LWLG
2026-05-15T13:38:00+00:00,LWLG,STK,,,0.0,TRADES,14.2,14.21,14.17,14.17,3200.0,5,14.19844,49462420,LWLG
2026-05-15T13:38:10+00:00,LWLG,STK,,,0.0,TRADES,14.22,14.22,14.1,14.15,29040.0,97,14.13795,49462420,LWLG
2026-05-15T13:38:20+00:00,LWLG,STK,,,0.0,TRADES,14.15,14.16,14.08,14.08,18791.0,62,14.12197,49462420,LWLG
2026-05-15T13:38:30+00:00,LWLG,STK,,,0.0,TRADES,14.096,14.0999,14.05,14.05,2160.0,15,14.06621,49462420,LWLG
2026-05-15T13:38:40+00:00,LWLG,STK,,,0.0,TRADES,14.0101,14.06,14.0101,14.06,2894.0,14,14.02991,49462420,LWLG
2026-05-15T13:38:50+00:00,LWLG,STK,,,0.0,TRADES,14.03,14.06,14.0,14.0,10069.0,16,14.02231,49462420,LWLG
2026-05-15T13:39:00+00:00,LWLG,STK,,,0.0,TRADES,14.02,14.084,14.02,14.084,5156.0,13,14.05185,49462420,LWLG
2026-05-15T13:39:10+00:00,LWLG,STK,,,0.0,TRADES,14.05,14.08,14.05,14.08,2365.0,14,14.06235,49462420,LWLG
2026-05-15T13:39:20+00:00,LWLG,STK,,,0.0,TRADES,14.0802,14.09,14.08,14.09,2173.0,6,14.086,49462420,LWLG
2026-05-15T13:39:30+00:00,LWLG,STK,,,0.0,TRADES,14.085,14.085,14.03,14.03,8141.0,12,14.07399,49462420,LWLG
2026-05-15T13:39:40+00:00,LWLG,STK,,,0.0,TRADES,14.05,14.074,14.0378,14.0378,775.0,4,14.05058,49462420,LWLG
2026-05-15T13:39:50+00:00,LWLG,STK,,,0.0,TRADES,14.025,14.025,14.0,14.02,2202.0,6,14.01955,49462420,LWLG
2026-05-15T13:40:00+00:00,LWLG,STK,,,0.0,TRADES,14.01,14.04,14.01,14.025,14615.0,28,14.03128,49462420,LWLG
2026-05-15T13:40:10+00:00,LWLG,STK,,,0.0,TRADES,14.04,14.09,14.01,14.09,5457.0,34,14.04167,49462420,LWLG
2026-05-15T13:40:20+00:00,LWLG,STK,,,0.0,TRADES,14.08,14.12,14.07,14.1,3444.0,14,14.0878,49462420,LWLG
2026-05-15T13:40:30+00:00,LWLG,STK,,,0.0,TRADES,14.11,14.1799,14.11,14.1799,4059.0,14,14.15413,49462420,LWLG
2026-05-15T13:40:40+00:00,LWLG,STK,,,0.0,TRADES,14.1942,14.25,14.1942,14.25,5411.0,16,14.22473,49462420,LWLG
2026-05-15T13:40:50+00:00,LWLG,STK,,,0.0,TRADES,14.27,14.27,14.27,14.27,600.0,6,14.27,49462420,LWLG
2026-05-15T13:41:00+00:00,LWLG,STK,,,0.0,TRADES,14.23,14.265,14.19,14.2446,4778.0,33,14.23061,49462420,LWLG
2026-05-15T13:41:10+00:00,LWLG,STK,,,0.0,TRADES,14.24,14.25,14.15,14.17,7436.0,30,14.20692,49462420,LWLG
2026-05-15T13:41:20+00:00,LWLG,STK,,,0.0,TRADES,14.2099,14.2099,14.13,14.1499,5100.0,7,14.16221,49462420,LWLG
2026-05-15T13:41:30+00:00,LWLG,STK,,,0.0,TRADES,14.12,14.135,14.11,14.135,1511.0,10,14.12165,49462420,LWLG
2026-05-15T13:41:40+00:00,LWLG,STK,,,0.0,TRADES,14.1101,14.1567,14.06,14.13,8235.0,40,14.10373,49462420,LWLG
2026-05-15T13:41:50+00:00,LWLG,STK,,,0.0,TRADES,14.14,14.1799,14.1,14.1542,7567.0,35,14.14535,49462420,LWLG
2026-05-15T13:42:00+00:00,LWLG,STK,,,0.0,TRADES,14.165,14.165,14.165,14.165,400.0,2,14.165,49462420,LWLG
2026-05-15T13:42:10+00:00,LWLG,STK,,,0.0,TRADES,14.15,14.16,14.1,14.16,7231.0,42,14.14483,49462420,LWLG
2026-05-15T13:42:20+00:00,LWLG,STK,,,0.0,TRADES,14.15,14.15,14.132,14.132,1441.0,3,14.14574,49462420,LWLG
2026-05-15T13:42:30+00:00,LWLG,STK,,,0.0,TRADES,14.15,14.1799,14.1,14.1393,7390.0,16,14.11452,49462420,LWLG
2026-05-15T13:42:40+00:00,LWLG,STK,,,0.0,TRADES,14.105,14.12,14.09,14.11,2900.0,20,14.10616,49462420,LWLG
2026-05-15T13:42:50+00:00,LWLG,STK,,,0.0,TRADES,14.11,14.11,14.0997,14.1,1699.0,4,14.1085,49462420,LWLG
2026-05-15T13:43:00+00:00,LWLG,STK,,,0.0,TRADES,14.13,14.15,14.1243,14.15,2877.0,17,14.13471,49462420,LWLG
2026-05-15T13:43:10+00:00,LWLG,STK,,,0.0,TRADES,14.18,14.1999,14.09,14.19,2050.0,13,14.15544,49462420,LWLG
2026-05-15T13:43:20+00:00,LWLG,STK,,,0.0,TRADES,14.19,14.19,14.14,14.17,3434.0,15,14.17057,49462420,LWLG
2026-05-15T13:43:30+00:00,LWLG,STK,,,0.0,TRADES,14.17,14.2,14.1088,14.1088,3348.0,15,14.16293,49462420,LWLG
2026-05-15T13:43:40+00:00,LWLG,STK,,,0.0,TRADES,14.145,14.2,14.145,14.15,3317.0,10,14.15569,49462420,LWLG
2026-05-15T13:43:50+00:00,LWLG,STK,,,0.0,TRADES,14.1101,14.19,14.1101,14.12,6193.0,10,14.12882,49462420,LWLG
2026-05-15T13:44:00+00:00,LWLG,STK,,,0.0,TRADES,14.14,14.155,14.11,14.11,2289.0,9,14.13905,49462420,LWLG
2026-05-15T13:44:10+00:00,LWLG,STK,,,0.0,TRADES,14.13,14.13,14.05,14.05,2000.0,6,14.1065,49462420,LWLG
2026-05-15T13:44:20+00:00,LWLG,STK,,,0.0,TRADES,14.05,14.05,14.02,14.02,8384.0,37,14.04015,49462420,LWLG
2026-05-15T13:44:30+00:00,LWLG,STK,,,0.0,TRADES,14.025,14.04,14.01,14.0325,35499.0,48,14.01694,49462420,LWLG
2026-05-15T13:44:40+00:00,LWLG,STK,,,0.0,TRADES,14.04,14.04,14.01,14.015,8578.0,18,14.0155,49462420,LWLG
2026-05-15T13:44:50+00:00,LWLG,STK,,,0.0,TRADES,14.02,14.082,14.02,14.07,12766.0,20,14.02887,49462420,LWLG
2026-05-15T13:45:00+00:00,LWLG,STK,,,0.0,TRADES,14.03,14.08,13.94,13.96,46427.0,87,14.00246,49462420,LWLG
2026-05-15T13:45:10+00:00,LWLG,STK,,,0.0,TRADES,13.985,14.0,13.945,13.97,3490.0,17,13.98325,49462420,LWLG
2026-05-15T13:45:20+00:00,LWLG,STK,,,0.0,TRADES,13.94,13.9456,13.91,13.93,3922.0,18,13.92743,49462420,LWLG
2026-05-15T13:45:30+00:00,LWLG,STK,,,0.0,TRADES,13.935,13.98,13.91,13.95,6472.0,32,13.94549,49462420,LWLG
2026-05-15T13:45:40+00:00,LWLG,STK,,,0.0,TRADES,13.92,13.96,13.88,13.88,12333.0,37,13.9025,49462420,LWLG
2026-05-15T13:45:50+00:00,LWLG,STK,,,0.0,TRADES,13.86,13.86,13.82,13.84,30575.0,51,13.84193,49462420,LWLG
2026-05-15T13:46:00+00:00,LWLG,STK,,,0.0,TRADES,13.84,13.875,13.8201,13.875,6990.0,29,13.85111,49462420,LWLG
2026-05-15T13:46:10+00:00,LWLG,STK,,,0.0,TRADES,13.88,13.88,13.8201,13.8201,4824.0,9,13.8534,49462420,LWLG
2026-05-15T13:46:20+00:00,LWLG,STK,,,0.0,TRADES,13.83,13.85,13.8,13.8,19867.0,19,13.80676,49462420,LWLG
