timestamp,underlying_close,expiry,right,strike,option_bid,option_ask,option_mid,option_last,option_volume,seconds_to_expiry,iv_from_mid,model_price_from_mid_iv,risk_free_rate,dividend_yield,model_price_from_prev_iv,source_flags
2026-05-15 13:36:20+00:00,14.21,20260618,C,20.0,1.0,1.1,1.05,1.05,1.0,2960620.0,1.5156597186068783,1.0500000000000003,0.045,0.0,1.0543453770728912,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:36:30+00:00,14.1888,20260618,C,15.0,2.0,2.45,2.225,2.25,0.0,2960610.0,1.4628244829203525,2.2249999999999996,0.045,0.0,2.213470504591746,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:36:30+00:00,14.1888,20260618,C,20.0,1.0,1.1,1.05,1.05,0.0,2960610.0,1.5199465668424006,1.049999999999999,0.045,0.0,1.0434273135721086,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:36:40+00:00,14.2,20260618,C,15.0,2.0,2.45,2.225,2.25,0.0,2960600.0,1.4592955554229334,2.2250000000000005,0.045,0.0,2.2310877943479026,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:36:40+00:00,14.2,20260618,C,20.0,1.0,1.1,1.05,1.05,0.0,2960600.0,1.517685154684925,1.0499999999999998,0.045,0.0,1.0534739934958064,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:36:50+00:00,14.15,20260618,C,15.0,2.0,2.45,2.225,2.25,0.0,2960590.0,1.4750635342726253,2.2249999999999988,0.045,0.0,2.1978755235640035,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:36:50+00:00,14.15,20260618,C,20.0,1.0,1.1,1.05,1.05,31.0,2960590.0,1.527805844669512,1.0500000000000003,0.045,0.0,1.0345464281519647,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:00+00:00,14.17,20260618,C,15.0,2.0,2.45,2.225,2.2,1.0,2960580.0,1.4687598235967476,2.2249999999999996,0.045,0.0,2.2358542082537998,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:00+00:00,14.17,20260618,C,20.0,0.95,1.1,1.025,1.05,0.0,2960580.0,1.5073956525286891,1.0250000000000008,0.045,0.0,1.0562049765371606,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:10+00:00,14.15,20260618,C,15.0,2.0,2.4,2.2,2.45,1.0,2960570.0,1.460535358598797,2.2,0.045,0.0,2.2141487693282755,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:10+00:00,14.15,20260618,C,20.0,0.95,1.1,1.025,1.1,1.0,2960570.0,1.5114218879336918,1.0250000000000021,0.045,0.0,1.0188785496138224,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:20+00:00,14.2,20260618,C,15.0,2.1,2.35,2.225,2.45,0.0,2960560.0,1.4593055955752878,2.2249999999999988,0.045,0.0,2.227121526649899,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:20+00:00,14.2,20260618,C,20.0,0.95,1.1,1.025,1.1,0.0,2960560.0,1.5013736586392237,1.0250000000000004,0.045,0.0,1.0403753634859396,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:30+00:00,14.15,20260618,C,15.0,2.1,2.35,2.225,2.45,0.0,2960550.0,1.4750736798578958,2.2250000000000005,0.045,0.0,2.1978755251957196,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:30+00:00,14.15,20260618,C,20.0,0.95,1.1,1.025,1.05,1.0,2960550.0,1.5114270551920437,1.0250000000000012,0.045,0.0,1.0097300774709366,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:40+00:00,14.24,20260618,C,15.0,2.1,2.4,2.25,2.45,0.0,2960540.0,1.461156702780693,2.2500000000000018,0.045,0.0,2.274053971483042,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:40+00:00,14.24,20260618,C,20.0,0.95,1.1,1.025,1.05,0.0,2960540.0,1.4933580278252512,1.0249999999999995,0.045,0.0,1.0527752180746375,quote_mid;trade_last;iv_solved;prev_iv_model
2026-05-15 13:37:50+00:00,14.215,20260618,C,15.0,2.1,2.4,2.25,2.45,0.0,2960530.0,1.4690642142217998,2.25,0.045,0.0,2.2363494496814127,quote_mid;trade_last;iv_solved;prev_iv_model
